image_id,filepath,filename,sha256,ground_truth,keras_fp32_pred,keras_fp32_conf,keras_fp32_margin,litert_float32_pred,litert_float32_conf,litert_float32_margin,litert_float16_pred,litert_float16_conf,litert_float16_margin,litert_int8_pred,litert_int8_conf,litert_int8_margin
clean_train_late_blight_100090,clean_dataset\potato_dataset\train\late_blight\100090.jpg,100090.jpg,1d64e76e567eadd6679de1b4ac2cfced5a2328e77a6740fdbbff8b9a37237337,late_blight,late_blight,9.3141,16.4215,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.9959,0.992
clean_train_late_blight_100100,clean_dataset\potato_dataset\train\late_blight\100100.jpg,100100.jpg,c97e28d09ce80d5ae3465198df69f64b068b4844493d0ff794d3ef704ae5a542,late_blight,late_blight,19.1902,35.6418,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.9975,0.995
clean_train_late_blight_100101,clean_dataset\potato_dataset\train\late_blight\100101.jpg,100101.jpg,5808229bc59c19bd1e79bf27c29a2ded8710162dd39aafc668ba9bef53e12638,late_blight,late_blight,13.4586,24.9418,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9895,0.9792
clean_train_late_blight_100105,clean_dataset\potato_dataset\train\late_blight\100105.jpg,100105.jpg,f6a293c8500c9258fccd936d76c9bcd05d8bcefc5fba76999f9977fae12eebba,late_blight,late_blight,14.1704,24.0894,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9682,0.9408
clean_train_late_blight_100112,clean_dataset\potato_dataset\train\late_blight\100112.jpg,100112.jpg,e56e52b0b9557665f930f6bbb3ffc4e7a2c5480ce6fcbfddd2a4cd9d8b9d76a3,late_blight,late_blight,23.1475,42.2828,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9946,0.9895
clean_train_late_blight_100114,clean_dataset\potato_dataset\train\late_blight\100114.jpg,100114.jpg,dd76a6c8ae127b0bfe024338cb0f71fef96840b7ec85fb1189d3d1a7f28a3b48,late_blight,late_blight,15.9011,30.364,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.8028,0.6097
clean_train_late_blight_100139,clean_dataset\potato_dataset\train\late_blight\100139.jpg,100139.jpg,79a4925c21df913b58e0fd56fc9ad71fd8ba160cbc65ca677a3c84973a0e3ff7,late_blight,late_blight,13.3115,23.1181,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.6218,0.3168
clean_train_late_blight_100145,clean_dataset\potato_dataset\train\late_blight\100145.jpg,100145.jpg,07a851ac006bd0a9c39f0e481b6f0afaaf86746cf15e4ff19f4c93bfebe2585e,late_blight,late_blight,23.4205,41.0263,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.5379,0.2741
clean_train_late_blight_100146,clean_dataset\potato_dataset\train\late_blight\100146.jpg,100146.jpg,730eee95000ad55eaea02b4e909bbffadba3f57419bad86328fa204d6810a3cf,late_blight,late_blight,12.3546,20.4659,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.5321,0.0707
clean_train_late_blight_100155,clean_dataset\potato_dataset\train\late_blight\100155.jpg,100155.jpg,07790ef1e15646e55dee8c89a18bff21389a8c4a58dd203586dea1d2c70d76aa,late_blight,late_blight,21.63,32.3574,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.964,0.9434
clean_train_late_blight_100166,clean_dataset\potato_dataset\train\late_blight\100166.jpg,100166.jpg,f7d43d3aee8d82727dd31ecf972d468e6013c7e002c265310cd40a6dfbac6ae8,late_blight,late_blight,1.4175,2.9957,late_blight,0.9428,0.8957,late_blight,0.9425,0.8959,healthy,0.8274,0.6549
clean_train_late_blight_100167,clean_dataset\potato_dataset\train\late_blight\100167.jpg,100167.jpg,01544bce58c7c8380c69231f14c31576d5d9b0e4dcc127d7672c4ec55a9094e4,late_blight,late_blight,11.5958,20.9666,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.711,0.4488
clean_train_late_blight_100168,clean_dataset\potato_dataset\train\late_blight\100168.jpg,100168.jpg,7519d2f0b7a56af98f351d4ed6ffad75546e083804c8ca0eb680438e9de96619,late_blight,late_blight,9.1361,17.1709,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.7745,0.5597
clean_train_late_blight_100189,clean_dataset\potato_dataset\train\late_blight\100189.jpg,100189.jpg,cceb3bca0b15b3978eb3891bd7301a2712d93cbf159801657d3909f30cb0ac4d,late_blight,late_blight,14.9126,24.0512,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.522,0.266
clean_train_late_blight_100206,clean_dataset\potato_dataset\train\late_blight\100206.jpg,100206.jpg,f889ab66a04097111eec6de7d174445fa0705f4a3beba5149fdb1a63785f98d1,late_blight,late_blight,19.2833,33.1254,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.7788,0.5915
clean_train_late_blight_100211,clean_dataset\potato_dataset\train\late_blight\100211.jpg,100211.jpg,f7100c60c73d6741e51898773adb6a2c28fc7d5d13fcf2a348f49d22930256c1,late_blight,late_blight,24.6349,40.0686,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8206,0.6722
clean_train_late_blight_100219,clean_dataset\potato_dataset\train\late_blight\100219.jpg,100219.jpg,9f6abad5896b90cac77adfa9cc838e2a15357119451ab3459bcbd399f791d926,late_blight,late_blight,27.9511,46.6387,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.97,0.9425
clean_train_late_blight_100231,clean_dataset\potato_dataset\train\late_blight\100231.jpg,100231.jpg,70935a275db8078d4e7bfc859eccf8f22387628c7fdec99f61a02c23fabbf882,late_blight,late_blight,9.7209,19.182,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.7987,0.6321
clean_train_late_blight_100234,clean_dataset\potato_dataset\train\late_blight\100234.jpg,100234.jpg,fae0c12510eb19b2a79f76bb9d031b553dfa37cd6ee0dce184b863ec783a6a66,late_blight,late_blight,27.0041,44.9888,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8952,0.8158
clean_train_late_blight_100239,clean_dataset\potato_dataset\train\late_blight\100239.jpg,100239.jpg,b303321ac7c726512ccf9cb146f6b01c60f197ce9d184ee435f61ff75f0ba6d8,late_blight,late_blight,8.8708,16.3849,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9936,0.9877
clean_train_late_blight_100241,clean_dataset\potato_dataset\train\late_blight\100241.jpg,100241.jpg,b330abef2326129a956239bda5e8e0d8eb8130af49f602166234185b4c7f5745,late_blight,late_blight,13.2297,22.5577,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.7945,0.6288
clean_train_late_blight_100249,clean_dataset\potato_dataset\train\late_blight\100249.jpg,100249.jpg,6c7f8ef7fce95668842686e251d8a7159470ce61a6ffd56a08d10ddfb5bbb86d,late_blight,late_blight,6.0916,8.3774,late_blight,0.9998,0.9995,late_blight,0.9998,0.9996,late_blight,0.9939,0.988
clean_train_late_blight_100258,clean_dataset\potato_dataset\train\late_blight\100258.jpg,100258.jpg,f13260d66587b6c6566398584c52b2090edc074d3af4c57bc8f943c72fdc0d37,late_blight,late_blight,28.463,48.6893,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9894,0.979
clean_train_late_blight_100259,clean_dataset\potato_dataset\train\late_blight\100259.jpg,100259.jpg,81e45f066bcee6411ae8f6570e6301294808e16f9b1b8860db21d5e5a2b1c45b,late_blight,late_blight,16.6359,30.5293,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,1.0
clean_train_late_blight_100265,clean_dataset\potato_dataset\train\late_blight\100265.jpg,100265.jpg,c00eb4e58337709cccda2245a753acda6b55bbe0331f15f34746bd855f25b257,late_blight,late_blight,12.6461,23.687,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.979,0.9582
clean_train_late_blight_100272,clean_dataset\potato_dataset\train\late_blight\100272.jpg,100272.jpg,9ff62b658afb1ae82fcad03a3697cef53f03eb807e31e01999ceccfdb592001c,late_blight,late_blight,15.8795,28.0513,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.4948,0.1721
clean_train_late_blight_100280,clean_dataset\potato_dataset\train\late_blight\100280.jpg,100280.jpg,1eff540c46e0a4de44eaf886165026eb22bba4a479724e1816498ca06ce48c90,late_blight,late_blight,21.7478,37.7734,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9817,0.9636
clean_train_late_blight_100283,clean_dataset\potato_dataset\train\late_blight\100283.jpg,100283.jpg,073ec9fad24a5d45f2046ef9cac14bd564d26bcefd395d1ae292e576ae81d06d,late_blight,late_blight,16.8413,29.2954,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,1.0
clean_train_late_blight_100286,clean_dataset\potato_dataset\train\late_blight\100286.jpg,100286.jpg,a916a8aba1c82a6f9a8948a0030f73ee927d44cb3bbf2f5ab30a94ec5f251c6c,late_blight,late_blight,11.9384,22.4668,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.6409,0.4359
clean_train_late_blight_100289,clean_dataset\potato_dataset\train\late_blight\100289.jpg,100289.jpg,467cbe467223c049d462aee5c6d94e2d56ce1ed32445d2ffa629d318f19ffcdd,late_blight,late_blight,14.8715,27.4387,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.6858,0.4956
clean_train_late_blight_100318,clean_dataset\potato_dataset\train\late_blight\100318.jpg,100318.jpg,97e8d72f5bf2c5eb75b346ca75f6a9b758ee36e7aa0959f6ccd0977ec6ec3e73,late_blight,late_blight,23.5887,41.5015,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9992,0.9988
clean_train_late_blight_100324,clean_dataset\potato_dataset\train\late_blight\100324.jpg,100324.jpg,78a45c9b2e34624a4c548a8d072c52ea1d823f10b7e13dab068710e4213f4c07,late_blight,late_blight,15.9425,27.1526,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.5348,0.1326
clean_train_late_blight_100327,clean_dataset\potato_dataset\train\late_blight\100327.jpg,100327.jpg,f4ac2f8389c4d3eedf410bc6bb7504aa840bd3a224d2125120f469bee91d404f,late_blight,late_blight,10.6674,19.6048,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9746,0.9507
clean_train_late_blight_100338,clean_dataset\potato_dataset\train\late_blight\100338.jpg,100338.jpg,93f642830f1cf8307fbd32f6988f9ee9dbfbdac893760b7261fa79d9ae389c38,late_blight,late_blight,7.9762,14.6158,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9767,0.961
clean_train_late_blight_100343,clean_dataset\potato_dataset\train\late_blight\100343.jpg,100343.jpg,aa405a6afb5e604756dba6cc20f5b14648bbe4ce866940c3b08b4d49110d560d,late_blight,late_blight,8.4109,15.6778,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.6546,0.3762
clean_train_late_blight_100352,clean_dataset\potato_dataset\train\late_blight\100352.jpg,100352.jpg,253187b8b11661d036946eea9c9bf91d525612684eb9c5f4b2912b2a77676d2d,late_blight,late_blight,22.6588,37.8655,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9967,0.9933
clean_train_late_blight_100359,clean_dataset\potato_dataset\train\late_blight\100359.jpg,100359.jpg,7e4cc126c5f369e64482a9912845fa21140a8089066f7a2910c544d0c3b4a44a,late_blight,late_blight,12.4124,23.5505,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9983,0.9967
clean_train_late_blight_100385,clean_dataset\potato_dataset\train\late_blight\100385.jpg,100385.jpg,bec03091a4475489d743e39aa7b059e73fa0bdb4f652959088bf8ba0b3228133,late_blight,late_blight,13.2793,23.8682,late_blight,1.0,1.0,late_blight,1.0,1.0,early_blight,0.88,0.7603
clean_train_late_blight_100406,clean_dataset\potato_dataset\train\late_blight\100406.jpg,100406.jpg,f883b6cd487a568abe5844da053e3e166c40b1b4e0b2a18f8200936785a5af9d,late_blight,late_blight,14.6889,26.4314,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8781,0.8002
clean_train_late_blight_100409,clean_dataset\potato_dataset\train\late_blight\100409.jpg,100409.jpg,f83ae49c65a268f723f628011954742d90eafbc26032fd16774b22346ac40f28,late_blight,late_blight,13.9555,23.0258,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.9647,0.9332
clean_train_late_blight_100434,clean_dataset\potato_dataset\train\late_blight\100434.jpg,100434.jpg,05db57baed13c829c7955d675365fbac9abff908ea9cb52be5a2ea84251b07ea,late_blight,late_blight,23.249,39.5875,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8941,0.7886
clean_train_late_blight_100436,clean_dataset\potato_dataset\train\late_blight\100436.jpg,100436.jpg,5c3489710513c50e0214c9ec19a66cef0ecae048f6048209495b712e7f1b561d,late_blight,late_blight,16.1639,26.7782,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8455,0.6926
clean_train_late_blight_100442,clean_dataset\potato_dataset\train\late_blight\100442.jpg,100442.jpg,0a1cec72da0afffb49cacf82bd9783e8409fbb0f4a866da1ba582d3abb26182a,late_blight,late_blight,26.2596,43.0329,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.7456,0.5072
clean_train_late_blight_100457,clean_dataset\potato_dataset\train\late_blight\100457.jpg,100457.jpg,f07514f13abfff8b8d5585ab6afcb752ce9db5fe727e43f6c6a7be6ec62f765c,late_blight,late_blight,23.9217,38.5718,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8696,0.7514
clean_train_late_blight_100468,clean_dataset\potato_dataset\train\late_blight\100468.jpg,100468.jpg,fa561a3d3baad7b20ee7773e64cd25d3bbe5d4df9cce94d60266c2753306444a,late_blight,late_blight,32.9378,52.2768,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9966,0.9933
clean_train_late_blight_100476,clean_dataset\potato_dataset\train\late_blight\100476.jpg,100476.jpg,77c7f59c74b622c08c513d2021288122208fd3c6b1b713a1fe9fac5c3d4b7fbb,late_blight,late_blight,10.6919,18.7662,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9453,0.8906
clean_train_late_blight_100478,clean_dataset\potato_dataset\train\late_blight\100478.jpg,100478.jpg,135526d0673b058b0e01bbbb35a089d733dbccc03896cb78d66ed7d8e2649c03,late_blight,late_blight,8.4909,15.2873,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9579,0.9162
clean_train_late_blight_100485,clean_dataset\potato_dataset\train\late_blight\100485.jpg,100485.jpg,ace3816cc6b0ac8ee4afd9ff78384ac9c87151505e1c3670f5db895686307098,late_blight,late_blight,17.7259,32.5654,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,1.0
clean_train_late_blight_100499,clean_dataset\potato_dataset\train\late_blight\100499.jpg,100499.jpg,b0b13e4583f7d7db0fa12c2faa3b728fb9a6e7dc1ac5072522c7267f54462686,late_blight,late_blight,25.6851,45.9409,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.6703,0.3852
clean_train_late_blight_100505,clean_dataset\potato_dataset\train\late_blight\100505.jpg,100505.jpg,c3c8cdbf1f3f390c1a8ba27aad4a08ad2038b2bbbc09a491e236e7b2b648f62f,late_blight,late_blight,2.1227,3.8881,late_blight,0.9796,0.9595,late_blight,0.9775,0.9555,early_blight,0.9881,0.9761
clean_train_late_blight_100543,clean_dataset\potato_dataset\train\late_blight\100543.jpg,100543.jpg,552592ba77fe3220f1fd34175eb5350c40127f225243b2a6d405abccfcabd1b5,late_blight,late_blight,5.8779,9.742,late_blight,0.9999,0.9999,late_blight,0.9999,0.9999,early_blight,0.434,0.151
clean_train_late_blight_100550,clean_dataset\potato_dataset\train\late_blight\100550.jpg,100550.jpg,37c4713e01202a71075ed75d2ba553baa64eb1770c278f08a5c9c084a463a51b,late_blight,late_blight,18.3971,33.4395,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9993,0.9986
clean_train_late_blight_100554,clean_dataset\potato_dataset\train\late_blight\100554.jpg,100554.jpg,736679cd1ee418d10224ab42b1f20ab19b06683e02585ef8851ac370c03ca50f,late_blight,late_blight,5.5296,8.3748,late_blight,0.9998,0.9995,late_blight,0.9998,0.9996,early_blight,0.9949,0.9898
clean_train_late_blight_100575,clean_dataset\potato_dataset\train\late_blight\100575.jpg,100575.jpg,0a5a97dc4d9aca6b0941a1e1636a2416a6355881f970a54d8bc57b284425b11c,late_blight,late_blight,16.9142,29.3173,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.7925,0.6019
clean_train_late_blight_100597,clean_dataset\potato_dataset\train\late_blight\100597.jpg,100597.jpg,e7a2bac7ee383d047492b04b0a589f89d2aedf657c8a998520581a5a261a13ad,late_blight,late_blight,8.9427,15.7165,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.986,0.9723
clean_train_late_blight_100610,clean_dataset\potato_dataset\train\late_blight\100610.jpg,100610.jpg,04e39dcfd42af79ac68d30ad57ca420b6462cf250e1c8732490e4637ed95a57c,late_blight,late_blight,7.8145,14.6154,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.7258,0.4581
clean_train_late_blight_116080,clean_dataset\potato_dataset\train\late_blight\116080.jpg,116080.jpg,dc85ea1a29d56e44ab0d67a1b76c42bef0eda855c2caf89da886c736adc97902,late_blight,late_blight,32.6652,54.8758,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9999,0.9998
clean_train_late_blight_116082,clean_dataset\potato_dataset\train\late_blight\116082.jpg,116082.jpg,ae6bbec96b9260db08c8aed85ff727b451f322ae9963353cc02600cedd02c648,late_blight,late_blight,13.1447,24.5939,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9991,0.9985
clean_train_late_blight_116092,clean_dataset\potato_dataset\train\late_blight\116092.jpg,116092.jpg,3aa289959058453c43d7d558c4f5955cdf56a3e70a523f71a5b4629d70f0c0e7,late_blight,late_blight,-0.4667,0.5882,late_blight,0.6161,0.274,late_blight,0.6219,0.2862,early_blight,0.3898,0.0
clean_train_late_blight_116100,clean_dataset\potato_dataset\train\late_blight\116100.jpg,116100.jpg,fddc9e1e06f68553dfe308784813be3778d4763e8c990aba151b87e6716200ca,late_blight,late_blight,14.5894,23.4085,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8803,0.7606
clean_train_late_blight_116113,clean_dataset\potato_dataset\train\late_blight\116113.jpg,116113.jpg,5abc0675eb2978e25b2a0b2248e353a5ee69496959c0e43ea33bcb17490a935e,late_blight,late_blight,13.0702,24.1888,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9785,0.9577
clean_train_late_blight_116115,clean_dataset\potato_dataset\train\late_blight\116115.jpg,116115.jpg,6f7130b7b9b836a698ded001193f3d52faeaf83fe68d2deb208c8ffd946974e6,late_blight,late_blight,7.0265,12.7192,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9983,0.9967
clean_train_late_blight_116135,clean_dataset\potato_dataset\train\late_blight\116135.jpg,116135.jpg,ea5a1d79cf4ce98b26f4f35ed1219921cadb2cbb2bbca9a2296a536e2c19be4c,late_blight,late_blight,24.7679,41.7114,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9971,0.9942
clean_train_late_blight_116137,clean_dataset\potato_dataset\train\late_blight\116137.jpg,116137.jpg,d6f4594979b9348d1c730933f393331701ddb33720e03ff72d9c821b794ca1ab,late_blight,late_blight,29.8011,50.293,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.8802,0.7605
clean_train_late_blight_116140,clean_dataset\potato_dataset\train\late_blight\116140.jpg,116140.jpg,697953121f2f795fdf6f0e261fca38730f69dacf4c69a99cacd742a5a0fa1170,late_blight,late_blight,6.6414,9.3243,late_blight,0.9999,0.9998,late_blight,0.9999,0.9998,late_blight,0.7016,0.4032
clean_train_late_blight_68388,clean_dataset\potato_dataset\train\late_blight\68388.jpg,68388.jpg,8a959c207e367bbdc33cf6a76afbda0f8b97b1a0c97442aabae717db014b7509,late_blight,late_blight,46.0634,80.693,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9996,0.9993
clean_train_late_blight_68401,clean_dataset\potato_dataset\train\late_blight\68401.jpg,68401.jpg,863b629ead64a4560d1616f8a004470b7b17db7ae341dab25cefea5099e71d06,late_blight,late_blight,30.0759,53.1579,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9999,0.9999
clean_train_late_blight_68404,clean_dataset\potato_dataset\train\late_blight\68404.jpg,68404.jpg,8e9b5ad7bbe10314f38fa96f25193d1c63bc7bd057b03ff5b3a491e5818915a5,late_blight,late_blight,21.9162,41.1234,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9776,0.9595
clean_train_late_blight_68411,clean_dataset\potato_dataset\train\late_blight\68411.jpg,68411.jpg,5c45cce3d4c871b4703f318024a1ec1cf0a4ad218ed3750c60236939c58c1f67,late_blight,late_blight,18.4272,31.7266,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9998,0.9996
clean_train_late_blight_68415,clean_dataset\potato_dataset\train\late_blight\68415.jpg,68415.jpg,02aafc1e79501db018f81a85f3dd18b639942a38eb044076a4b2c8e3d0bfa745,late_blight,late_blight,10.44,20.009,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.999,0.9985
clean_train_late_blight_68425,clean_dataset\potato_dataset\train\late_blight\68425.jpg,68425.jpg,2bad0e56be3f95fc21041c3f2387ed6bfa320376df9c75aacdc03e3cb67a177b,late_blight,late_blight,21.8636,39.7912,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9995,0.9991
clean_train_late_blight_68429,clean_dataset\potato_dataset\train\late_blight\68429.jpg,68429.jpg,0c173f2aa473bdcde2a6435e332ebdb80953edca480f824e8d96679ce5c02c4f,late_blight,late_blight,18.915,33.3153,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9996,0.9993
clean_train_late_blight_68435,clean_dataset\potato_dataset\train\late_blight\68435.jpg,68435.jpg,6633edf72acf83563444ba4404e300164eeac905f28bcdaf698ec899bd4e8697,late_blight,late_blight,27.2422,46.9625,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,0.9999
clean_train_late_blight_68442,clean_dataset\potato_dataset\train\late_blight\68442.jpg,68442.jpg,b224dd07deca05af9fdfa88540e0eefa283f00d08e0f79ea7d69fc13e3920fbb,late_blight,late_blight,22.2634,40.3834,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9939,0.9895
clean_train_late_blight_68443,clean_dataset\potato_dataset\train\late_blight\68443.jpg,68443.jpg,413587e9ce688ac1746d336da267e1b50594df4d567f6a8c7873659cd3b27ddb,late_blight,late_blight,22.6371,44.3883,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9997,0.9993
clean_train_late_blight_68444,clean_dataset\potato_dataset\train\late_blight\68444.jpg,68444.jpg,5d731015df21f9944f872a0205f5d97cc3e29da817061bb7c53ff255cfde1aa7,late_blight,late_blight,18.0113,32.971,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9997,0.9993
clean_train_late_blight_68447,clean_dataset\potato_dataset\train\late_blight\68447.jpg,68447.jpg,c69ce359324e7702141fadc59612ccada0fcac44db14e4834734eb37a0616ced,late_blight,late_blight,13.6642,24.2966,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9185,0.837
clean_train_late_blight_68453,clean_dataset\potato_dataset\train\late_blight\68453.jpg,68453.jpg,2a21bae34fdb7603b384791aa755771a48cd8c4b9fe17ed803bf264fb8175d79,late_blight,late_blight,11.3528,17.4917,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9891,0.9787
clean_train_late_blight_68467,clean_dataset\potato_dataset\train\late_blight\68467.jpg,68467.jpg,144d03278a72fbb284cd14321373d0f7a9abc9b4ebcf5e7745a7b7b76dffa177,late_blight,late_blight,6.4095,11.6063,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.9985,0.9973
clean_train_late_blight_68471,clean_dataset\potato_dataset\train\late_blight\68471.jpg,68471.jpg,08bfe2ee0b79a79591249089b6665e2f0aae53e9d8120e43989118d6a4cca807,late_blight,late_blight,38.2615,67.903,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9896,0.9792
clean_train_late_blight_68475,clean_dataset\potato_dataset\train\late_blight\68475.jpg,68475.jpg,c618fb0373c18dc56089b6fee20d0f932eb8e51c3f1215579f482385cf255b4a,late_blight,late_blight,13.9337,22.6118,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.9989,0.9979
clean_train_late_blight_68480,clean_dataset\potato_dataset\train\late_blight\68480.jpg,68480.jpg,bbf97684869696f1470a15c12c3ae12c385271ab1726e8c654b39ce21dbba9e0,late_blight,late_blight,15.5205,26.1289,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.6383,0.2773
clean_train_late_blight_68488,clean_dataset\potato_dataset\train\late_blight\68488.jpg,68488.jpg,8c2b12799d7cc868ba4201f01317e9afd16cdfe2a016fe2b233d89438b375e3a,late_blight,late_blight,26.761,44.2801,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9996,0.9994
clean_train_late_blight_68508,clean_dataset\potato_dataset\train\late_blight\68508.jpg,68508.jpg,71b2d624fc9496e128a6591179dc944706f0dd0ff05ceb828e5bf541e2709454,late_blight,late_blight,24.262,45.0497,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9991,0.9983
clean_train_late_blight_68519,clean_dataset\potato_dataset\train\late_blight\68519.jpg,68519.jpg,f5ef1269ead26baf1884326f1c15447071da5e089f671cac7712fd40b3417122,late_blight,late_blight,13.646,27.1258,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9969,0.994
clean_train_late_blight_68520,clean_dataset\potato_dataset\train\late_blight\68520.jpg,68520.jpg,301814d9de84eac0eedbc47247c0dae6566e84564b9ae3b2f2073818764d8dbb,late_blight,late_blight,19.9508,39.2641,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9997,0.9994
clean_train_late_blight_68524,clean_dataset\potato_dataset\train\late_blight\68524.jpg,68524.jpg,f2eec55315bad41af12b8d7df4175bf581e0cfd8edbe8965a65e6e7693989982,late_blight,late_blight,20.3223,35.8946,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9841,0.9683
clean_train_late_blight_68530,clean_dataset\potato_dataset\train\late_blight\68530.jpg,68530.jpg,619178bfcbcaf6c648589f9cc4a54deeacdf87e15366be94ae670d77fdbd31cd,late_blight,late_blight,27.4281,47.967,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,0.9997,0.9993
clean_train_late_blight_68536,clean_dataset\potato_dataset\train\late_blight\68536.jpg,68536.jpg,50800a4ea5c1718d78c730236bfcc5abca7810d13b7cafdc7901a032d701c8b3,late_blight,late_blight,9.8102,16.6057,late_blight,1.0,1.0,late_blight,1.0,1.0,healthy,0.5587,0.1386
clean_train_late_blight_68571,clean_dataset\potato_dataset\train\late_blight\68571.jpg,68571.jpg,1119f39ed12d3a7031fbd6073744d4a5f5d3a8a2611a1435be38fb5c49f7d560,late_blight,late_blight,38.3535,65.6806,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,1.0
clean_train_late_blight_68583,clean_dataset\potato_dataset\train\late_blight\68583.jpg,68583.jpg,8871dd610829968fa29158e367c6aa7babf68c372e8d012ca75195d30f2def7a,late_blight,late_blight,20.5307,38.957,late_blight,1.0,1.0,late_blight,1.0,1.0,late_blight,1.0,1.0
