image_id,filepath,filename,crop,class_label,dataset_source,existing_partition,batch_id,file_size_bytes,sha256,phash,width,height,mode,format,is_corrupt,group_id,family_size
clean_train_late_blight_68482,clean_dataset\potato_dataset\train\late_blight\68482.jpg,68482.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27473,efbd7d30f88b16fdcc73163531e2e07465888bb3c609f628b752fd672794306c,f94ea6b895575230,224,224,RGB,JPEG,False,potato__late_blight__grp_04962,1
clean_train_late_blight_68483,clean_dataset\potato_dataset\train\late_blight\68483.jpg,68483.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25416,1ab1aa75d5d8b6721578b871b549dc9da460a9bcd6607961004eb1a2a1b00e44,ebc2948d9a369933,224,224,RGB,JPEG,False,potato__late_blight__grp_04963,1
clean_train_late_blight_68484,clean_dataset\potato_dataset\train\late_blight\68484.jpg,68484.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30213,000a10c9d34cabd3c9478c0ba7defc740adc82dcb0864b8de3faf8b4c474a6c1,fbbf86d2c8c9c0c0,224,224,RGB,JPEG,False,potato__late_blight__grp_04964,1
clean_train_late_blight_68485,clean_dataset\potato_dataset\train\late_blight\68485.jpg,68485.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28608,9130ffb1232d8badf1f6bd1d58b08793c4d40e0b2866e85056468ab8aab4b499,eacb958d90ac93a6,224,224,RGB,JPEG,False,potato__late_blight__grp_04965,1
clean_train_late_blight_68486,clean_dataset\potato_dataset\train\late_blight\68486.jpg,68486.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,24107,425da30ff647c955ec238eca19f133c241d5dadcc42f34b0da060b7cdf71e628,eac295af9a34c932,224,224,RGB,JPEG,False,potato__late_blight__grp_04966,1
clean_train_late_blight_68487,clean_dataset\potato_dataset\train\late_blight\68487.jpg,68487.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,23814,aa950bf18ed0c6b394693945741054b1dd707184e1d4a3e0e8d289dd679ecc96,ff40d02fda30c933,224,224,RGB,JPEG,False,potato__late_blight__grp_04967,1
clean_train_late_blight_68488,clean_dataset\potato_dataset\train\late_blight\68488.jpg,68488.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25859,8c2b12799d7cc868ba4201f01317e9afd16cdfe2a016fe2b233d89438b375e3a,f6a17132c9c28f8d,224,224,RGB,JPEG,False,potato__late_blight__grp_04968,1
clean_train_late_blight_68489,clean_dataset\potato_dataset\train\late_blight\68489.jpg,68489.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28389,a4fb9cc8813effd57e8364f823f65603d0f24abbed09a88be321ee37ede0744e,abe9e43187979198,224,224,RGB,JPEG,False,potato__late_blight__grp_04969,1
clean_train_late_blight_68490,clean_dataset\potato_dataset\train\late_blight\68490.jpg,68490.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30599,32eba4634a76c2e9e6337725bf5c738ee48354e92809cb241a795ddf08119b58,ba3da552904b9d9a,224,224,RGB,JPEG,False,potato__late_blight__grp_04970,1
clean_train_late_blight_68491,clean_dataset\potato_dataset\train\late_blight\68491.jpg,68491.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25728,6eb3d941e51d20c07c8bda348cf5b211ae2b3136dbfa0e6aa3624a28c64ed7d0,bf70c407de1cd813,224,224,RGB,JPEG,False,potato__late_blight__grp_04971,1
clean_train_late_blight_68492,clean_dataset\potato_dataset\train\late_blight\68492.jpg,68492.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25525,cf9c21e683e971aaed42887193681a3042a52ea6d260029cc32e83a3254b9d85,eae6e496979a92c0,224,224,RGB,JPEG,False,potato__late_blight__grp_04972,1
clean_train_late_blight_68494,clean_dataset\potato_dataset\train\late_blight\68494.jpg,68494.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,31409,842d30f06893d8b2c293e6e4bc5b035df9e2b7b48af0bcfb1468a4fb0073f8dd,eacaa18d959d9236,224,224,RGB,JPEG,False,potato__late_blight__grp_04973,1
clean_train_late_blight_68495,clean_dataset\potato_dataset\train\late_blight\68495.jpg,68495.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30058,7134e90c4bd0243a3733df81ed123a6561f6dbbcdcfd5d7ebeaad4e1f47f22d5,bab295c1c09ecb9c,224,224,RGB,JPEG,False,potato__late_blight__grp_04974,1
clean_train_late_blight_68496,clean_dataset\potato_dataset\train\late_blight\68496.jpg,68496.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27086,0f71e015247db3b5049e9190c03974a57ded2a1177502bbfac62c739d2856ca6,bf68f027c706cc1c,224,224,RGB,JPEG,False,potato__late_blight__grp_04975,1
clean_train_late_blight_68497,clean_dataset\potato_dataset\train\late_blight\68497.jpg,68497.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29616,5f408140e944b41ac7ef613ceb88a618e0c090d4b6c5f1725d7fe78a0741d15a,be92c1674e129b99,224,224,RGB,JPEG,False,potato__late_blight__grp_04976,1
clean_train_late_blight_68501,clean_dataset\potato_dataset\train\late_blight\68501.jpg,68501.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27823,5fe3b3f0c61df14158774c273beb1ac5d760017269558b4afcac2682c7519290,abc4a51ed6389b31,224,224,RGB,JPEG,False,potato__late_blight__grp_04977,1
clean_train_late_blight_68503,clean_dataset\potato_dataset\train\late_blight\68503.jpg,68503.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27845,00a720abe941ee51f9b905a58e23457d09780de4a2feed353c2e22a120907ccd,e9a5e0c6879b9e50,224,224,RGB,JPEG,False,potato__late_blight__grp_04978,1
clean_train_late_blight_68504,clean_dataset\potato_dataset\train\late_blight\68504.jpg,68504.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28783,f96405a0aa2278f6250effb9aad49a0f6ac2e386950604d0fdc2d0ef25741cf0,b962c78dfc80dc16,224,224,RGB,JPEG,False,potato__late_blight__grp_04979,1
clean_train_late_blight_68505,clean_dataset\potato_dataset\train\late_blight\68505.jpg,68505.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25022,31fd2454fd94d7e637da0e18aaf5d493c8f09bd988c7ee4617696e306350a2e0,aa94ff4a8171c74a,224,224,RGB,JPEG,False,potato__late_blight__grp_04980,1
clean_train_late_blight_68506,clean_dataset\potato_dataset\train\late_blight\68506.jpg,68506.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29511,bccbc1d2ce8d4798b674bd87e767c706212df3724d97c9aa63fff4283ed8d4df,fa42850fd67c9b30,224,224,RGB,JPEG,False,potato__late_blight__grp_04981,1
clean_train_late_blight_68507,clean_dataset\potato_dataset\train\late_blight\68507.jpg,68507.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25307,c50cc31d1b91a12f6f3876027ac6d1397800956a4452ba3777243434be595466,ab95965a8d61d0e5,224,224,RGB,JPEG,False,potato__late_blight__grp_04982,1
clean_train_late_blight_68508,clean_dataset\potato_dataset\train\late_blight\68508.jpg,68508.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,23471,71b2d624fc9496e128a6591179dc944706f0dd0ff05ceb828e5bf541e2709454,eac1850f9c3193f6,224,224,RGB,JPEG,False,potato__late_blight__grp_04983,2
clean_train_late_blight_68510,clean_dataset\potato_dataset\train\late_blight\68510.jpg,68510.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,23571,cf1e56f61ab90455de2d0b0047ca113c6a3897eaf8023c9f72e604399eab9f6d,aaca93859d32b4e3,224,224,RGB,JPEG,False,potato__late_blight__grp_04984,1
clean_train_late_blight_68512,clean_dataset\potato_dataset\train\late_blight\68512.jpg,68512.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,22080,5da60c050ee7a4380cf7e962b374e8dd839d11cba92ea1d0f972fec17faf9665,ae4ac33dd9389133,224,224,RGB,JPEG,False,potato__late_blight__grp_04985,1
clean_train_late_blight_68514,clean_dataset\potato_dataset\train\late_blight\68514.jpg,68514.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28948,f2effc5868655404041a91fe4dd56eb227db9562661397c7afb1d22badad03a2,aac4951ed24a9b3d,224,224,RGB,JPEG,False,potato__late_blight__grp_04986,1
clean_train_late_blight_68515,clean_dataset\potato_dataset\train\late_blight\68515.jpg,68515.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,23112,fd779333d73bb425069fb2b6a0cfd7e7f2f041386a79b54f295643bc295752aa,af69d227cd1acc30,224,224,RGB,JPEG,False,potato__late_blight__grp_04987,1
clean_train_late_blight_68516,clean_dataset\potato_dataset\train\late_blight\68516.jpg,68516.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29490,0fe812eef3cc3727c1a52e3083a3880819af598ab829415eb0c20acd6d7727c4,edaca19096cbca6c,224,224,RGB,JPEG,False,potato__late_blight__grp_04988,1
clean_train_late_blight_68518,clean_dataset\potato_dataset\train\late_blight\68518.jpg,68518.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28436,2cd27f2e0657c739da4c4cc0b7d07de79eb1422e7b4b212f0c9689d7a4ff2890,aac2f52dc3f48591,224,224,RGB,JPEG,False,potato__late_blight__grp_04989,1
clean_train_late_blight_68519,clean_dataset\potato_dataset\train\late_blight\68519.jpg,68519.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28248,f5ef1269ead26baf1884326f1c15447071da5e089f671cac7712fd40b3417122,bac3c39c9cb59131,224,224,RGB,JPEG,False,potato__late_blight__grp_04990,1
clean_train_late_blight_68520,clean_dataset\potato_dataset\train\late_blight\68520.jpg,68520.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,31017,301814d9de84eac0eedbc47247c0dae6566e84564b9ae3b2f2073818764d8dbb,bb14d269c964cf32,224,224,RGB,JPEG,False,potato__late_blight__grp_04991,1
clean_train_late_blight_68522,clean_dataset\potato_dataset\train\late_blight\68522.jpg,68522.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26456,85b80def13d2dd590dbc09f7d4bc0aaa915b2cad0e495bbedf61fa5fc750a578,a9adc4d2c399276c,224,224,RGB,JPEG,False,potato__late_blight__grp_04992,1
clean_train_late_blight_68523,clean_dataset\potato_dataset\train\late_blight\68523.jpg,68523.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28822,a2e3f6269d1776aa5e3e968d4eeedc434472ab403b199a7eb7b69fcacf6a5743,ba1f83708ce2d8cb,224,224,RGB,JPEG,False,potato__late_blight__grp_04993,1
clean_train_late_blight_68524,clean_dataset\potato_dataset\train\late_blight\68524.jpg,68524.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30699,f2eec55315bad41af12b8d7df4175bf581e0cfd8edbe8965a65e6e7693989982,a9cbd294859d96b4,224,224,RGB,JPEG,False,potato__late_blight__grp_04994,1
clean_train_late_blight_68528,clean_dataset\potato_dataset\train\late_blight\68528.jpg,68528.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26902,8cb418f6123a5b6f19e2d0eadcf6ddbb9f884027328b7ff2eef91917725785c4,f8c397c39e689648,224,224,RGB,JPEG,False,potato__late_blight__grp_04995,1
clean_train_late_blight_68530,clean_dataset\potato_dataset\train\late_blight\68530.jpg,68530.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27370,619178bfcbcaf6c648589f9cc4a54deeacdf87e15366be94ae670d77fdbd31cd,fee0c50fd814c91b,224,224,RGB,JPEG,False,potato__late_blight__grp_04996,1
clean_train_late_blight_68531,clean_dataset\potato_dataset\train\late_blight\68531.jpg,68531.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29581,c3ce8d5105c4cf909da8113cea5cfed40bbdea06f25bd23a4d27bee2d732f8b7,ea52b5a590bd89a9,224,224,RGB,JPEG,False,potato__late_blight__grp_04997,1
clean_train_late_blight_68532,clean_dataset\potato_dataset\train\late_blight\68532.jpg,68532.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29702,94a2ed8f4c2cc8a6d01d4a59a54e6e5970adb605308790db0285cd88674b521f,ba9dc3708c67916c,224,224,RGB,JPEG,False,potato__late_blight__grp_04998,1
clean_train_late_blight_68534,clean_dataset\potato_dataset\train\late_blight\68534.jpg,68534.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28257,4b7ce94ece62c599a13b3fb0f60e6c45d19c12c7afc3790c6e7bc83dd9997abf,f6399958ac44c6e6,224,224,RGB,JPEG,False,potato__late_blight__grp_04999,1
clean_train_late_blight_68535,clean_dataset\potato_dataset\train\late_blight\68535.jpg,68535.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,21494,01ac7f7e586d4a8a928aefd0bb74699ff9d1fdc9fe681b5d89d6f5e9c474cca2,af9ef0c19b648836,224,224,RGB,JPEG,False,potato__late_blight__grp_05000,1
clean_train_late_blight_68536,clean_dataset\potato_dataset\train\late_blight\68536.jpg,68536.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26659,50800a4ea5c1718d78c730236bfcc5abca7810d13b7cafdc7901a032d701c8b3,ff55e04a91ad8ab0,224,224,RGB,JPEG,False,potato__late_blight__grp_05001,1
clean_train_late_blight_68538,clean_dataset\potato_dataset\train\late_blight\68538.jpg,68538.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30062,f5785314acf64ff750dbc5c0684ee123d11031c8d760f98d072175f9cfaab93b,bb62902be7aca41e,224,224,RGB,JPEG,False,potato__late_blight__grp_05002,1
clean_train_late_blight_68539,clean_dataset\potato_dataset\train\late_blight\68539.jpg,68539.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,24843,615cd8f0b13e896e0f4914334e46c4d7d88e09609f87fd30d1529d8900a97296,b8e0b3c39acfc82c,224,224,RGB,JPEG,False,potato__late_blight__grp_05003,1
clean_train_late_blight_68540,clean_dataset\potato_dataset\train\late_blight\68540.jpg,68540.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,22648,30f11079a3ce0f9a43b8cf7345e88a9a70153bf06f6f8a261ec2c7ffa73f5454,afe4f492c20f1939,224,224,RGB,JPEG,False,potato__late_blight__grp_05004,1
clean_train_late_blight_68547,clean_dataset\potato_dataset\train\late_blight\68547.jpg,68547.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26195,a59ffcf1f953d86c4afdf0b4690471f53e68c51e7ec1795d6e1adf29fafb4179,fd9be090c6c98c47,224,224,RGB,JPEG,False,potato__late_blight__grp_05005,1
clean_train_late_blight_68548,clean_dataset\potato_dataset\train\late_blight\68548.jpg,68548.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29456,8d04f226e3affa328bdc1b53de7eda75cafde7c33206c50786a50d49227104bb,aa6ad7a489922f99,224,224,RGB,JPEG,False,potato__late_blight__grp_05006,1
clean_train_late_blight_68550,clean_dataset\potato_dataset\train\late_blight\68550.jpg,68550.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27728,e4544753a0cdb581a95ef478acdea6087482f7a453d8d4e1fe8a6e6319746e76,bf3fb0d0c098cbc1,224,224,RGB,JPEG,False,potato__late_blight__grp_05007,1
clean_train_late_blight_68554,clean_dataset\potato_dataset\train\late_blight\68554.jpg,68554.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,32278,bace787599e05a737b714df4a39c64936e8ac283bf2ee835a35d63820524cf6a,eacc953372899b32,224,224,RGB,JPEG,False,potato__late_blight__grp_05008,1
clean_train_late_blight_68555,clean_dataset\potato_dataset\train\late_blight\68555.jpg,68555.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26327,c186d885923633624da0438f8b919351d7dc386d67dedfbcf8218a1aba2cbcd5,ba48d025cf9f0ed8,224,224,RGB,JPEG,False,potato__late_blight__grp_05009,1
clean_train_late_blight_68556,clean_dataset\potato_dataset\train\late_blight\68556.jpg,68556.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27359,a40a0fa298f69412a57888a0a996e54f2f97229839544e37a22b4c63c9cae7c8,af48d02d9b36dc32,224,224,RGB,JPEG,False,potato__late_blight__grp_05010,1
clean_train_late_blight_68557,clean_dataset\potato_dataset\train\late_blight\68557.jpg,68557.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26172,e6175063280ee56715c6c10c55128128ec54a9176722122eb11be9b7834b4fa7,ef70e50b962cc43c,224,224,RGB,JPEG,False,potato__late_blight__grp_05011,1
clean_train_late_blight_68558,clean_dataset\potato_dataset\train\late_blight\68558.jpg,68558.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27444,8999d2862028fa54004ef6eaab5736910488097cbe7d030d3609e8bc69c461dd,ba9dd1d2ce21cc62,224,224,RGB,JPEG,False,potato__late_blight__grp_05012,1
clean_train_late_blight_68559,clean_dataset\potato_dataset\train\late_blight\68559.jpg,68559.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26919,82eed1e8b5ecdb76bf824c9e0d83f0fe690822b43219193b6456aff7a34c0298,8a85f0fabf0f042e,224,224,RGB,JPEG,False,potato__late_blight__grp_05013,1
clean_train_late_blight_68562,clean_dataset\potato_dataset\train\late_blight\68562.jpg,68562.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28055,169360bd4cf1518cf2832949b54526aee0d0bfaddc1e7619dd8d960c092f8518,efb7d2c2e4cc9084,224,224,RGB,JPEG,False,potato__late_blight__grp_05014,1
clean_train_late_blight_68566,clean_dataset\potato_dataset\train\late_blight\68566.jpg,68566.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26658,45f06c5a919cea80e651d5fd1f3317251e40cf8e6ff3dbe08fbaa4e3ed3e26a6,a19098cfe778c473,224,224,RGB,JPEG,False,potato__late_blight__grp_05015,1
clean_train_late_blight_68567,clean_dataset\potato_dataset\train\late_blight\68567.jpg,68567.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30200,96a16f917313f1c829b6365c5867d05829fc493740e3eb0690b89330fdbbddc8,ea4b951af027e634,224,224,RGB,JPEG,False,potato__late_blight__grp_05016,1
clean_train_late_blight_68568,clean_dataset\potato_dataset\train\late_blight\68568.jpg,68568.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,31934,cbb0b490cadd6b02da3fae548d612c26a60d6f6d7ea5e9997c3f20d03785144f,aa40a5079e7ccb3b,224,224,RGB,JPEG,False,potato__late_blight__grp_05017,1
clean_train_late_blight_68569,clean_dataset\potato_dataset\train\late_blight\68569.jpg,68569.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,18029,827a8effa7d2a84f8a62dfd95ca16b99e26fce60ae4bad886016dd22d5fe2c15,e983978eda4869cc,224,224,RGB,JPEG,False,potato__late_blight__grp_05018,1
clean_train_late_blight_68571,clean_dataset\potato_dataset\train\late_blight\68571.jpg,68571.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27080,1119f39ed12d3a7031fbd6073744d4a5f5d3a8a2611a1435be38fb5c49f7d560,f967c60cd43c8674,224,224,RGB,JPEG,False,potato__late_blight__grp_05019,1
clean_train_late_blight_68572,clean_dataset\potato_dataset\train\late_blight\68572.jpg,68572.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,21509,00136a0191682153eaaf72b621ffd23769321f1fa478f875e63753b5007309fd,fac4891ab471c73c,224,224,RGB,JPEG,False,potato__late_blight__grp_05020,1
clean_train_late_blight_68574,clean_dataset\potato_dataset\train\late_blight\68574.jpg,68574.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26879,b622d2e26b523956a9d894a68a1713824451830f4e565f1c56cd61e10d12c869,faf2e5caca8f080c,224,224,RGB,JPEG,False,potato__late_blight__grp_05021,1
clean_train_late_blight_68575,clean_dataset\potato_dataset\train\late_blight\68575.jpg,68575.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28034,48408303f23043cf72157896b1bd2cf53105191d95ba8689c634afd447502ea4,fb80a493e54b9e8c,224,224,RGB,JPEG,False,potato__late_blight__grp_05022,1
clean_train_late_blight_68576,clean_dataset\potato_dataset\train\late_blight\68576.jpg,68576.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27203,95947d7e18f67f7d31ba78481a4aede01be9744402ca3537c703150a710e1e6a,baf085c6c39e664c,224,224,RGB,JPEG,False,potato__late_blight__grp_05023,1
clean_train_late_blight_68577,clean_dataset\potato_dataset\train\late_blight\68577.jpg,68577.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29498,2a192e9ff00cec4714c75613dc867418d4ae598f9fc451a1bfe5304652945267,bb9dc47a8d620c66,224,224,RGB,JPEG,False,potato__late_blight__grp_05024,1
clean_train_late_blight_68581,clean_dataset\potato_dataset\train\late_blight\68581.jpg,68581.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25810,624dab3b678e260617364c4f4fd556b09f943bbef7e656bd8881ccfb08567e5b,fcc8b1879a96c932,224,224,RGB,JPEG,False,potato__late_blight__grp_05025,1
clean_train_late_blight_68582,clean_dataset\potato_dataset\train\late_blight\68582.jpg,68582.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,24356,c4ac52e590702712d1fab9232f6e1201985718058079455bab98069637d08309,e0ca95bd9ab48936,224,224,RGB,JPEG,False,potato__late_blight__grp_05026,1
clean_train_late_blight_68583,clean_dataset\potato_dataset\train\late_blight\68583.jpg,68583.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27226,8871dd610829968fa29158e367c6aa7babf68c372e8d012ca75195d30f2def7a,fae0859d9d309372,224,224,RGB,JPEG,False,potato__late_blight__grp_05027,1
clean_train_late_blight_68584,clean_dataset\potato_dataset\train\late_blight\68584.jpg,68584.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28433,28c8fb8ab9463a72a21904feddfba3fe6aef2b2d4b204610a098ea7cae96067c,fdab95d08b438c4c,224,224,RGB,JPEG,False,potato__late_blight__grp_05028,1
clean_train_late_blight_68585,clean_dataset\potato_dataset\train\late_blight\68585.jpg,68585.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26654,9ad4ffcd88f24ff3ed0d1bfc25434f24693fba54d4a3f873953339b8d1094af4,ab15945a8d67b46c,224,224,RGB,JPEG,False,potato__late_blight__grp_05029,1
clean_train_late_blight_68586,clean_dataset\potato_dataset\train\late_blight\68586.jpg,68586.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30658,4828b04c45928839b7eaad376c1f26a503ec5b8acfc338641d05dc0a1e8e2a9d,bf66c099634ec91a,224,224,RGB,JPEG,False,potato__late_blight__grp_05030,1
clean_train_late_blight_68589,clean_dataset\potato_dataset\train\late_blight\68589.jpg,68589.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28140,eb8f93c20de796fc9e3019c8eb6de3a154e5ba87d1f216afbf58643cf7b6b785,fac0a18f8f1cb8b1,224,224,RGB,JPEG,False,potato__late_blight__grp_05031,1
clean_train_late_blight_68590,clean_dataset\potato_dataset\train\late_blight\68590.jpg,68590.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,21607,187e94fd27ed082977cac72c17a33fd9a9197b10bf69e57aa718430df4cd204c,aa5ad520ca17ae9e,224,224,RGB,JPEG,False,potato__late_blight__grp_05032,1
clean_train_late_blight_68591,clean_dataset\potato_dataset\train\late_blight\68591.jpg,68591.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,26451,140a0e1ba20646ca4cce807933d9a512e3c7cba4b6791b9c5eb03dbef45809ff,aa4afca981b49796,224,224,RGB,JPEG,False,potato__late_blight__grp_05033,1
clean_train_late_blight_68592,clean_dataset\potato_dataset\train\late_blight\68592.jpg,68592.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27686,e442c6de51bcd6abad7263b17cef8b38e90def1fb9e5b41bb5ebb4b802473afa,afd0e58bb409d299,224,224,RGB,JPEG,False,potato__late_blight__grp_05034,1
clean_train_late_blight_68594,clean_dataset\potato_dataset\train\late_blight\68594.jpg,68594.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28174,6bbf867865797c9ab3c022b217099401b925c9ce1fc84de005b703e6d7f660a1,ea6cb4d2c3169e83,224,224,RGB,JPEG,False,potato__late_blight__grp_05035,1
clean_train_late_blight_68595,clean_dataset\potato_dataset\train\late_blight\68595.jpg,68595.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,31420,e04adf61e338014ec51e7e341793bc016ea9bcff45ac7be214131945708bf380,fa2d8116935b8d4d,224,224,RGB,JPEG,False,potato__late_blight__grp_05036,1
clean_train_late_blight_68596,clean_dataset\potato_dataset\train\late_blight\68596.jpg,68596.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,29606,1b58e2373b00cb932b4ebdcda6ce7356d21d3a0e82a84176fd43fd269550c364,ba3587723c0e3399,224,224,RGB,JPEG,False,potato__late_blight__grp_05037,1
clean_train_late_blight_68597,clean_dataset\potato_dataset\train\late_blight\68597.jpg,68597.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,25687,85cf341a97190c85383416781c45644abd716a0060484f409cd253a1f7674829,eae3858f949c9293,224,224,RGB,JPEG,False,potato__late_blight__grp_05038,1
clean_train_late_blight_68598,clean_dataset\potato_dataset\train\late_blight\68598.jpg,68598.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,30331,4cd38e340c6b109b3920bbefaebfd713d4db1e6010a91fcfd476aa88129e2403,ab6ac481db829e3e,224,224,RGB,JPEG,False,potato__late_blight__grp_05039,1
clean_train_late_blight_68602,clean_dataset\potato_dataset\train\late_blight\68602.jpg,68602.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27391,9c58434451da54700213da576d848cc8bb96662010fb743b9facd471b05eba89,eb853696619b63c8,224,224,RGB,JPEG,False,potato__late_blight__grp_05040,1
clean_train_late_blight_68604,clean_dataset\potato_dataset\train\late_blight\68604.jpg,68604.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27747,27cf9e65ad3287dc3ad87d02d72dabb3de2575ec682cb06a79ec12dfe376076c,eac0a54f923cdb32,224,224,RGB,JPEG,False,potato__late_blight__grp_05041,1
clean_train_late_blight_68605,clean_dataset\potato_dataset\train\late_blight\68605.jpg,68605.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,27012,324eb8c0e14fe651f6a92727cb443a89f3053e06c41d7051b10d6b0c55aa3e58,ffe8e009c3079c96,224,224,RGB,JPEG,False,potato__late_blight__grp_05042,1
clean_train_late_blight_68610,clean_dataset\potato_dataset\train\late_blight\68610.jpg,68610.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28647,745b8c2cfe1dca85f733dd010d225eb928fa6d00dd3f410974907bb3625a680c,e2c6a998b593358d,224,224,RGB,JPEG,False,potato__late_blight__grp_05043,1
clean_train_late_blight_68611,clean_dataset\potato_dataset\train\late_blight\68611.jpg,68611.jpg,potato,late_blight,clean_dataset,train,PV_Batch_67k_69k,28286,793a7b855d0c6ace6f01cb9b87ef62118036ac652cfaa0160f92354bd1fa0208,ae1f9378cd619446,224,224,RGB,JPEG,False,potato__late_blight__grp_05044,1
