image_id,filename,path,crop,class,source,file_size,sha256,dhash,family_id,split
82340,82340.jpg,clean_dataset/tomato_dataset/test/late_blight/82340.jpg,tomato,late_blight,tomato_dataset,18615,b50c48877e3e414364a361f899301d39701c7af9accc33c538dcd419d24a3c61,4097939891615080156,4313,val
82347,82347.jpg,clean_dataset/tomato_dataset/test/late_blight/82347.jpg,tomato,late_blight,tomato_dataset,17740,7c76afc5256a4d06f0beae20737c0b5eaece7e18f50ce8165fda26e4e1005674,17941421921809661180,4314,train
82350,82350.jpg,clean_dataset/tomato_dataset/test/late_blight/82350.jpg,tomato,late_blight,tomato_dataset,8824,23ca1ea2d81f1660aad92490774a4d7c9d304afd9e357e9328730fb41b0c341c,13893816782385855494,4315,train
82354,82354.jpg,clean_dataset/tomato_dataset/test/late_blight/82354.jpg,tomato,late_blight,tomato_dataset,17540,44301991b4b297a568b2035f070aec3b59df89228b8eaee00a0d9dd3fde96691,965818801471298319,4316,test
82356,82356.jpg,clean_dataset/tomato_dataset/test/late_blight/82356.jpg,tomato,late_blight,tomato_dataset,17488,75201d22605f16edd5c24026f9ab2116cda98131691bf30c5592f3c56891cb0a,17942058202374536958,4317,train
82357,82357.jpg,clean_dataset/tomato_dataset/test/late_blight/82357.jpg,tomato,late_blight,tomato_dataset,28649,6405ee89979dd179c0f79195c699c94448532796b788cae60373d6f82f96a374,10344683901575042839,4318,train
82363,82363.jpg,clean_dataset/tomato_dataset/test/late_blight/82363.jpg,tomato,late_blight,tomato_dataset,19923,da5622d66a716ade52ba8d7415d6413e03be19ec2925d7d872bce8a3ce0d18b6,3980405326000064019,4319,train
82368,82368.jpg,clean_dataset/tomato_dataset/test/late_blight/82368.jpg,tomato,late_blight,tomato_dataset,27603,8b71014e754313fe01372fa3fb2b5d104588d68d2e89e784d195c5d7e6e4c15f,17966294126717775871,4320,train
82385,82385.jpg,clean_dataset/tomato_dataset/test/late_blight/82385.jpg,tomato,late_blight,tomato_dataset,18462,2ac7c4f1495712765c1b774b9a1ae4003439f696dececf87729f202654202596,17071359649226698976,4321,test
82397,82397.jpg,clean_dataset/tomato_dataset/test/late_blight/82397.jpg,tomato,late_blight,tomato_dataset,18292,222d158367276a5e0b929b3994c935b44be2404cf69ef7563d1b64ed8281248b,10956785539081683446,4322,train
82414,82414.jpg,clean_dataset/tomato_dataset/test/late_blight/82414.jpg,tomato,late_blight,tomato_dataset,18720,cfc0dd4a03a2fd26fd4bc42cd608bad6ce42d9308b1c322553ff75b126ee05c3,11320696194064782645,4323,test
82420,82420.jpg,clean_dataset/tomato_dataset/test/late_blight/82420.jpg,tomato,late_blight,tomato_dataset,23910,e9464c7a07cea2d32f345f692791ebd09ee89bedf9a955cbe3550a07f8d8c76a,454868107817791488,4324,train
82422,82422.jpg,clean_dataset/tomato_dataset/test/late_blight/82422.jpg,tomato,late_blight,tomato_dataset,28309,7dd0edb417e40d98e92afffd4b1881b72fe456b1418215f7c9e05abb7fe6bd3c,15530451434652034927,4325,train
82423,82423.jpg,clean_dataset/tomato_dataset/test/late_blight/82423.jpg,tomato,late_blight,tomato_dataset,24513,2d6878124d918c68458703baf6c8b6a8c3530772082751b2d9e13c645ee4902e,18410714137248923647,4326,val
82429,82429.jpg,clean_dataset/tomato_dataset/test/late_blight/82429.jpg,tomato,late_blight,tomato_dataset,19229,0c2f4aac68257d7ab14168ee04830270e98ee6ad93dba2d622817ebcd443ccf2,18374175374924779521,4327,test
82441,82441.jpg,clean_dataset/tomato_dataset/test/late_blight/82441.jpg,tomato,late_blight,tomato_dataset,22334,564106fb7fa29b223494829d31ea3fa0d187f5e2ce6cedfd184655601e07fc9b,18229628647673651199,4328,val
82449,82449.jpg,clean_dataset/tomato_dataset/test/late_blight/82449.jpg,tomato,late_blight,tomato_dataset,28159,a6b222f13262b6285a4088b3e709e96d0a004359fad17d34cec7b1c745f1e6b0,18424207827176247271,4329,train
82452,82452.jpg,clean_dataset/tomato_dataset/test/late_blight/82452.jpg,tomato,late_blight,tomato_dataset,10289,ef536476f2f947fb4a6a12dddc72cd0bfb9ae5f176367a38916c11cee85a2477,8703444772586008600,4330,train
82458,82458.jpg,clean_dataset/tomato_dataset/test/late_blight/82458.jpg,tomato,late_blight,tomato_dataset,18978,b97b0c9ae085217a0d1f6a04c0e3ffdc6e33e448fa9080d54325c3ac6327d13b,18203162215424966646,4331,train
82459,82459.jpg,clean_dataset/tomato_dataset/test/late_blight/82459.jpg,tomato,late_blight,tomato_dataset,21128,67c2ad15256bdedc3ac09e7fc65d249b3c78cd005c059ba83a75b8956250dcd4,17941442127474908798,4332,val
82470,82470.jpg,clean_dataset/tomato_dataset/test/late_blight/82470.jpg,tomato,late_blight,tomato_dataset,25260,48152d82288b8b090a456d8d1edbd21b586ed09f14c390fab7f9b092cfddf051,5477545083635057985,4333,train
82479,82479.jpg,clean_dataset/tomato_dataset/test/late_blight/82479.jpg,tomato,late_blight,tomato_dataset,28682,d0e83c3c57594c77ab51174d1bdead39a94eb4ccd184e27fb6fa74c9a5835a1e,10597349741948912411,4334,val
82480,82480.jpg,clean_dataset/tomato_dataset/test/late_blight/82480.jpg,tomato,late_blight,tomato_dataset,11714,0ddfef8d7c875d3685332af3015e6aa303a00d99295e98f59f141a64ff651b75,8102099391955877984,4335,test
82481,82481.jpg,clean_dataset/tomato_dataset/test/late_blight/82481.jpg,tomato,late_blight,tomato_dataset,29128,2b11686492b4440b0aaad28c60d3d00976cb3d5d507f6b7a15406c0fff4c3ef1,217890336146857000,4336,train
82485,82485.jpg,clean_dataset/tomato_dataset/test/late_blight/82485.jpg,tomato,late_blight,tomato_dataset,15486,256f57052a102682e550321834a0cc2f9067bc34165972d957a651befdfcee73,5118084820479968769,4337,train
82486,82486.jpg,clean_dataset/tomato_dataset/test/late_blight/82486.jpg,tomato,late_blight,tomato_dataset,9954,611183da621c4a8e1c8017526fe731c81490a5a6a62b8ad9755c3b0d89ca06b9,36740070991463424,4338,train
82500,82500.jpg,clean_dataset/tomato_dataset/test/late_blight/82500.jpg,tomato,late_blight,tomato_dataset,18847,80c268d5ec7a7a82389f4852eda168e1e46f037c84cada7d13e82b97041c430c,14354998839296131072,4339,train
82507,82507.jpg,clean_dataset/tomato_dataset/test/late_blight/82507.jpg,tomato,late_blight,tomato_dataset,27336,3192e4195ff3e48966ed7e5a6b7fdccfe94c729dc28e830aff161624643eb471,13850825233270080514,4340,train
82509,82509.jpg,clean_dataset/tomato_dataset/test/late_blight/82509.jpg,tomato,late_blight,tomato_dataset,27884,aeecf5bb619b9b1b91f55522a7947df6d5c21ac9df4005371f7f2718e874773e,863621041293100,4341,train
82529,82529.jpg,clean_dataset/tomato_dataset/test/late_blight/82529.jpg,tomato,late_blight,tomato_dataset,16508,fd76bad533b98a00492e43cea24d41aa36c525a61abaf4a6700d4dd63119e502,16785171570575150879,4342,val
82550,82550.jpg,clean_dataset/tomato_dataset/test/late_blight/82550.jpg,tomato,late_blight,tomato_dataset,23809,4273be26864a56566c9af0af923a2470349eb2181dd0690428ca9a3a24c60df4,17867994510632075199,4343,train
82566,82566.jpg,clean_dataset/tomato_dataset/test/late_blight/82566.jpg,tomato,late_blight,tomato_dataset,25036,6610faed02e0ec474b63828c6d1937dc2b1f69e2dee8cac844f5fcc0206065a0,4124742055157665734,4344,train
82569,82569.jpg,clean_dataset/tomato_dataset/test/late_blight/82569.jpg,tomato,late_blight,tomato_dataset,12020,6b9ff404bee63ef10cb67423c7d0da6d71bdea64b6eed44f7ecd8846e292c5f5,14472591081904025648,4345,train
82584,82584.jpg,clean_dataset/tomato_dataset/test/late_blight/82584.jpg,tomato,late_blight,tomato_dataset,10293,062949bfc30f3671c0d87e52e166aa8ee9c3b2d031377f54cb601947f206431c,7552660133259534432,4346,train
82587,82587.jpg,clean_dataset/tomato_dataset/test/late_blight/82587.jpg,tomato,late_blight,tomato_dataset,17559,9fa833ed40ad2b59edbd864b1b02c920595742afa4033c503e2450c15ad09be0,18229655085398343439,4347,test
82621,82621.jpg,clean_dataset/tomato_dataset/test/late_blight/82621.jpg,tomato,late_blight,tomato_dataset,26823,28dee1843e4b7ee1015c1b04c2a4e9d3498a9b8abb2f359784d4c248787378aa,18299115988053504919,4348,test
82625,82625.jpg,clean_dataset/tomato_dataset/test/late_blight/82625.jpg,tomato,late_blight,tomato_dataset,22129,e6ae04c87a38d5336888c654efc2c8ffe698c3857c0fc955b8e383a8629b1b9b,16264948592935630860,4349,train
82627,82627.jpg,clean_dataset/tomato_dataset/test/late_blight/82627.jpg,tomato,late_blight,tomato_dataset,29626,07c125d4326b239a2acf79f8a54ad39bb0d3cde5102302db44afea7595925db6,8091871273816427521,4350,train
82642,82642.jpg,clean_dataset/tomato_dataset/test/late_blight/82642.jpg,tomato,late_blight,tomato_dataset,28250,d24d9e6d86c93447669b1934d004a2c807961d97948ceada05e21f54dd2ff803,76031591921520024,4351,val
82651,82651.jpg,clean_dataset/tomato_dataset/test/late_blight/82651.jpg,tomato,late_blight,tomato_dataset,27984,883574498279a7130fae906022558cab5cae3f34739dd25516be74e2f1e191ce,6348504809568046349,4352,test
82652,82652.jpg,clean_dataset/tomato_dataset/test/late_blight/82652.jpg,tomato,late_blight,tomato_dataset,30840,98c35cf93e2ec47b5f5e4f806b20797d6501d2332b2ad73cf18d0273fe22cdf4,16703164033935552443,4353,train
82666,82666.jpg,clean_dataset/tomato_dataset/test/late_blight/82666.jpg,tomato,late_blight,tomato_dataset,10033,d731f6eb8778842a64b53065ddfe66abeb2a01e50f071233c681a18f5f576b09,4665958119339726872,4354,val
82667,82667.jpg,clean_dataset/tomato_dataset/test/late_blight/82667.jpg,tomato,late_blight,tomato_dataset,20341,4013506bc6ea200f89c87b3b5c23eb83301ad3af72830925e78a872569fe5230,17070700011071943448,4355,train
82671,82671.jpg,clean_dataset/tomato_dataset/test/late_blight/82671.jpg,tomato,late_blight,tomato_dataset,19196,01e5452b58977b7ffab8410c1b9a27803f0cd4b58999aa9816064a84fca36666,7284297613988725248,4356,val
82672,82672.jpg,clean_dataset/tomato_dataset/test/late_blight/82672.jpg,tomato,late_blight,tomato_dataset,29048,913e25a47dcdfd45b29deb1e658dd37440fc1645baa94d8366544ad00c602e27,10273454218103626908,4357,train
82673,82673.jpg,clean_dataset/tomato_dataset/test/late_blight/82673.jpg,tomato,late_blight,tomato_dataset,16068,58dbdfdf21c0e477c92dd4cfaddb0805181f0ae476ace405b6056e0819b2b59f,18273134723366257665,4358,test
82682,82682.jpg,clean_dataset/tomato_dataset/test/late_blight/82682.jpg,tomato,late_blight,tomato_dataset,30235,ae302fad833a5eb2b7e9295945921a6a3d62dd74fc8f49006afe8c489191fcb0,17713723670936118062,4359,test
82709,82709.jpg,clean_dataset/tomato_dataset/test/late_blight/82709.jpg,tomato,late_blight,tomato_dataset,21686,9f059fe4700d16f99674d13d0140a5c6ff9c0c87159338a8bab5a326857df32a,18225899634446764809,4360,train
82716,82716.jpg,clean_dataset/tomato_dataset/test/late_blight/82716.jpg,tomato,late_blight,tomato_dataset,16115,84a91a7381d3c8c7dfde86a204f8e8ffcd5d7eefc73ed33f86ab8eadfa571fe6,4196010394987203841,4361,train
82717,82717.jpg,clean_dataset/tomato_dataset/test/late_blight/82717.jpg,tomato,late_blight,tomato_dataset,27093,44edb90bbe317b5cdd6bd6a1b21735af021e7105b43df5fb9376a76fe542389c,4487633684382846918,4362,train
82718,82718.jpg,clean_dataset/tomato_dataset/test/late_blight/82718.jpg,tomato,late_blight,tomato_dataset,19189,5f9ccb3bdb482e8aabdd72d91d5383b9a7d11f5299dc5fd2776eb11ab640ee58,18229610539483393023,4363,train
82719,82719.jpg,clean_dataset/tomato_dataset/test/late_blight/82719.jpg,tomato,late_blight,tomato_dataset,19313,4eb9d71f1a8c8cf29dde38bd0ee37d82ac571d32354e2952d11abdee9d8a3b80,18228020389047163391,4364,train
82736,82736.jpg,clean_dataset/tomato_dataset/test/late_blight/82736.jpg,tomato,late_blight,tomato_dataset,20612,58cbf1143a012f83f9b3adacf81cb5088b2d997866153436e96f026aa3d68064,18065722643205981704,4365,train
82741,82741.jpg,clean_dataset/tomato_dataset/test/late_blight/82741.jpg,tomato,late_blight,tomato_dataset,26310,0bbd2b30bc00ea30c24eb334208f60440181220cf3860404584189904345796e,1122411401782172230,4366,val
82743,82743.jpg,clean_dataset/tomato_dataset/test/late_blight/82743.jpg,tomato,late_blight,tomato_dataset,28448,ced38cc7227a224b9b0f15cf839b71c0bf8d69dde697045dcba189ff9005c5a9,9624705958355886854,4367,val
82748,82748.jpg,clean_dataset/tomato_dataset/test/late_blight/82748.jpg,tomato,late_blight,tomato_dataset,26124,ab6f49ae821e7850a0fea9a1c38c842ca4c52469a6ee7f25803acc84bee3113c,16611284736185964382,4368,train
82764,82764.jpg,clean_dataset/tomato_dataset/test/late_blight/82764.jpg,tomato,late_blight,tomato_dataset,17611,0a237d120b0ce27dca061d944eb0c336a76ed0884954efe634cb0b10616e93cf,16196636524702533120,4369,val
82766,82766.jpg,clean_dataset/tomato_dataset/test/late_blight/82766.jpg,tomato,late_blight,tomato_dataset,25999,ff603f0a0c93aaef55fb1bdd7303a28dafad9de547106483d478c5592d4cecb2,14816163444326742297,4370,train
82797,82797.jpg,clean_dataset/tomato_dataset/test/late_blight/82797.jpg,tomato,late_blight,tomato_dataset,19133,596d00baa90d1df7838ed1e1d6e9bb071ac83b9f952f59a734c73ff1b5f0eb1a,17864556495549707031,4371,train
82804,82804.jpg,clean_dataset/tomato_dataset/test/late_blight/82804.jpg,tomato,late_blight,tomato_dataset,27501,84ae813d1df721dc28014c1d204460cb3553b9bcc6f752eaf73343a0e2185216,11665315993401570846,4372,train
82814,82814.jpg,clean_dataset/tomato_dataset/test/late_blight/82814.jpg,tomato,late_blight,tomato_dataset,29395,04f5d53baf1295b1239550d1d541eb037206a9eb583bb6e813fde3f7868ed216,17961354887957288783,4373,train
82815,82815.jpg,clean_dataset/tomato_dataset/test/late_blight/82815.jpg,tomato,late_blight,tomato_dataset,26683,0b40d631a7420dd5b3566f234f482105eb69cb32da39733f5ce81b38c6033f1c,14089264299585524495,4374,train
82818,82818.jpg,clean_dataset/tomato_dataset/test/late_blight/82818.jpg,tomato,late_blight,tomato_dataset,25200,d396c5767eb4ad1a2307d350f2a5d3469e2f888e52b3a441a479fa4bff3a36e4,2546190651892048871,4375,train
82820,82820.jpg,clean_dataset/tomato_dataset/test/late_blight/82820.jpg,tomato,late_blight,tomato_dataset,16156,de703a6e0e99f04f8d43b7eb29897db046dc93712996448135dbe04156cb38a2,10162681603651739427,4376,train
82821,82821.jpg,clean_dataset/tomato_dataset/test/late_blight/82821.jpg,tomato,late_blight,tomato_dataset,22429,a6a1360e72cd5a471255db179251be6ef7e6f96a81822967bf74c10485e827d2,8393082548972881221,4377,val
82841,82841.jpg,clean_dataset/tomato_dataset/test/late_blight/82841.jpg,tomato,late_blight,tomato_dataset,27918,dc05cdb3510e9653aea2ef1a30c86513dba3c52a0b8932286f165fbf77d24cf3,17429354073429588291,4378,train
82852,82852.jpg,clean_dataset/tomato_dataset/test/late_blight/82852.jpg,tomato,late_blight,tomato_dataset,17672,0ff389c9bbb78b2de1e8681fe6a9edb3c936ea4225ac1cd46097eaa442bccc1f,2318266601835924992,4379,val
82864,82864.jpg,clean_dataset/tomato_dataset/test/late_blight/82864.jpg,tomato,late_blight,tomato_dataset,22706,0f1930b7a2fff9bc4fabc995b4f820dd0cf3ba2774b2c1f06342cf4969acccf4,3540968746372373006,4380,val
82865,82865.jpg,clean_dataset/tomato_dataset/test/late_blight/82865.jpg,tomato,late_blight,tomato_dataset,28366,780da2805abae0d72bff9b55b5e52048fb18cffecfe050b2d8d67312da2dda5b,16268577692162352716,4381,train
82880,82880.jpg,clean_dataset/tomato_dataset/test/late_blight/82880.jpg,tomato,late_blight,tomato_dataset,17522,3e46d66c5d76ee87c55d7f7db21062d87ca91dbd27172dbf3a943ddbc9274089,9259541600397279424,4382,train
82883,82883.jpg,clean_dataset/tomato_dataset/test/late_blight/82883.jpg,tomato,late_blight,tomato_dataset,27485,49223f6529406345a0aef4c2a35c95ef3937ca8dd35ce0aa580eabd73cd82ace,1118879778823441287,4383,val
82887,82887.jpg,clean_dataset/tomato_dataset/test/late_blight/82887.jpg,tomato,late_blight,tomato_dataset,27967,d673aee4a0da2ac36556e00c5b5cb2c97015146ed784fc4450197d8670e14736,8323645629817619239,4384,val
82889,82889.jpg,clean_dataset/tomato_dataset/test/late_blight/82889.jpg,tomato,late_blight,tomato_dataset,18567,da57d79f3e026a8ce024dc2cfacf3a0386638e9427e2ad234bfc7f2a6baad89f,18372134096516987096,4385,train
82892,82892.jpg,clean_dataset/tomato_dataset/test/late_blight/82892.jpg,tomato,late_blight,tomato_dataset,23868,16972e9cb0abb65e900a5643f8b2905d3d4094dea8b74a5c82576d13f8b44b82,17069272880417057791,4386,val
82896,82896.jpg,clean_dataset/tomato_dataset/test/late_blight/82896.jpg,tomato,late_blight,tomato_dataset,28134,88ff0fa14bca6e4abea7d4e8dbb8823496818484ba4e913a89d7944dcbd7c744,9213871663473952718,4387,train
82905,82905.jpg,clean_dataset/tomato_dataset/test/late_blight/82905.jpg,tomato,late_blight,tomato_dataset,27236,3e0bc55c83d7964aa519b99a5a9fc1bf4ba5f919b84c8b4fd0bc444985f90c77,7353867379784901463,4388,train
82906,82906.jpg,clean_dataset/tomato_dataset/test/late_blight/82906.jpg,tomato,late_blight,tomato_dataset,28804,1e8ac08ca9684d3dfb0b13fa5febe8615ced033903272869506f621978bf100f,12040120690093293501,4389,train
82912,82912.jpg,clean_dataset/tomato_dataset/test/late_blight/82912.jpg,tomato,late_blight,tomato_dataset,17656,e399000225827d470dc8aea34d4541d7f6ad64cc370850f019712ee6ce24765e,11312711530866138878,4390,test
82919,82919.jpg,clean_dataset/tomato_dataset/test/late_blight/82919.jpg,tomato,late_blight,tomato_dataset,24604,6c7992284c9881c2c27f481fa1d9cbb24ff147ab6ecdbbd32558eb46d42ac421,10611969019303627536,4391,train
82926,82926.jpg,clean_dataset/tomato_dataset/test/late_blight/82926.jpg,tomato,late_blight,tomato_dataset,22997,ec7ee43c77b86f07f5bcf0b51728f7a591a7a9c1826eb488a4b24bd2a4dd1d03,1805997546514486549,4392,test
82932,82932.jpg,clean_dataset/tomato_dataset/test/late_blight/82932.jpg,tomato,late_blight,tomato_dataset,28338,8f87d0bda925aacac68d44bf37e17a6f9e76559d1d9f42132bdad32365ccb78f,2169383939970136859,4393,train
82934,82934.jpg,clean_dataset/tomato_dataset/test/late_blight/82934.jpg,tomato,late_blight,tomato_dataset,26628,4db36b79a79527af45d08a7625f64bb91c2c6176547a0f36da929fc0245de45d,16269335161100409711,4394,train
82936,82936.jpg,clean_dataset/tomato_dataset/test/late_blight/82936.jpg,tomato,late_blight,tomato_dataset,20777,352a68309a75ed6075cb394073fbf936293a00240818db89ae989994fbe5c0d0,17650628459436245762,4395,train
82937,82937.jpg,clean_dataset/tomato_dataset/test/late_blight/82937.jpg,tomato,late_blight,tomato_dataset,20480,f209bf743b5cf5caff3dfe7c99ee9e87197a8d2e11017314ba7cd569a9ca5839,18230183328126312447,4396,train
82944,82944.jpg,clean_dataset/tomato_dataset/test/late_blight/82944.jpg,tomato,late_blight,tomato_dataset,27013,3f474512c664a4ba153b982f4778b019bc400f5b981348dbd580024043b298ef,1599744455767296787,4397,train
82947,82947.jpg,clean_dataset/tomato_dataset/test/late_blight/82947.jpg,tomato,late_blight,tomato_dataset,20647,fa90a50648ef5df9784e18a5c55ef8f3b10b241479a7c7917f65ba5ae2875f28,18446743661389545471,4398,train
82952,82952.jpg,clean_dataset/tomato_dataset/test/late_blight/82952.jpg,tomato,late_blight,tomato_dataset,28550,bf569764fbc53fd8d4d3ce61e1fabbaf80705815d20859995929e3d267412c89,17063804508176615062,4399,train
82954,82954.jpg,clean_dataset/tomato_dataset/test/late_blight/82954.jpg,tomato,late_blight,tomato_dataset,28827,86acb7893218a56f6547cbd97840e55e8c3ea8ffbd588c669d4d0fb4117e6c22,9359541630968353550,4400,val
82965,82965.jpg,clean_dataset/tomato_dataset/test/late_blight/82965.jpg,tomato,late_blight,tomato_dataset,17629,4a76c1fd3a59454b149582f7f133fbca4126471d896d55b21f11b13b91b72fe9,18229159462738396676,4401,train
82987,82987.jpg,clean_dataset/tomato_dataset/test/late_blight/82987.jpg,tomato,late_blight,tomato_dataset,26840,1bec79954871668105da50886e766fd99134e9a77c85eb92db466c0a65ccfd65,17431056160751052340,4402,train
82999,82999.jpg,clean_dataset/tomato_dataset/test/late_blight/82999.jpg,tomato,late_blight,tomato_dataset,28246,5dbd1dac7574e4819374633a0670e3dde7656df3dbf37e37629f92ee5c720992,14456012861584117534,4403,test
83003,83003.jpg,clean_dataset/tomato_dataset/test/late_blight/83003.jpg,tomato,late_blight,tomato_dataset,29335,8d07f347630061d637e6e2c414a1eee90f68cc4697905032cdff6db613ee1dfa,14124466135580111655,4404,train
83012,83012.jpg,clean_dataset/tomato_dataset/test/late_blight/83012.jpg,tomato,late_blight,tomato_dataset,21319,96098d920429a35a160e5e12796d409848c489eadf39ccbc1e9d5070356fb12a,17068419468805738243,4405,val
83018,83018.jpg,clean_dataset/tomato_dataset/test/late_blight/83018.jpg,tomato,late_blight,tomato_dataset,28453,a3c34dcc133f503ff505eccb6625f9255f17f624e988c698669d7a84fd32647c,16413240282680540344,4406,test
83022,83022.jpg,clean_dataset/tomato_dataset/test/late_blight/83022.jpg,tomato,late_blight,tomato_dataset,20514,7fbd9fb2647dfa6b88dccb6b68d74935b581538b331740566c66a7ffe79926b4,16200576006247023616,4407,train
83023,83023.jpg,clean_dataset/tomato_dataset/test/late_blight/83023.jpg,tomato,late_blight,tomato_dataset,23522,b245c60042fa6719ffdf0d70867ded109664e42ce399a9b11eece0497b37a5e1,3461040722491287840,4408,test
83031,83031.jpg,clean_dataset/tomato_dataset/test/late_blight/83031.jpg,tomato,late_blight,tomato_dataset,21543,58af5aa8e461c6404a26417216fe8e7d1c8299a0297fef7c0d69da8a7a66743a,18225170042174045951,4409,test
83033,83033.jpg,clean_dataset/tomato_dataset/test/late_blight/83033.jpg,tomato,late_blight,tomato_dataset,18794,5dc6098cfc2efa5e627ca6aac5bf21e18bad20d9e016aacf1cb7b8c4589895bf,18374102871851806271,4410,train
83050,83050.jpg,clean_dataset/tomato_dataset/test/late_blight/83050.jpg,tomato,late_blight,tomato_dataset,23209,8dd2d03529bd82807b5d950544402a5454f79f9c710664e00916ee63f480754f,14856482538572297240,2572,train
83053,83053.jpg,clean_dataset/tomato_dataset/test/late_blight/83053.jpg,tomato,late_blight,tomato_dataset,27000,d16accfa67512cdb0c49898976c723baad412dd77ed5ef6088f08486e0f9527d,17357945113241283443,4411,train
83071,83071.jpg,clean_dataset/tomato_dataset/test/late_blight/83071.jpg,tomato,late_blight,tomato_dataset,9225,9644799a3cb714a46c9da8fd03d8820bd8ec0c295b93c55ed6f7086b72373f3c,1742946074889842736,4412,train
83075,83075.jpg,clean_dataset/tomato_dataset/test/late_blight/83075.jpg,tomato,late_blight,tomato_dataset,26765,e82e9b36df77995718d2f43010372a0088808ac7eb3f4d65f957d0829ab727f7,4498945907728785215,4413,train
83079,83079.jpg,clean_dataset/tomato_dataset/test/late_blight/83079.jpg,tomato,late_blight,tomato_dataset,27211,1beaaaddfbcb88aa3265692ef8ab1d1f91c21398377fc6ed68a00af4170d62fa,11475171711957859295,4414,train
83084,83084.jpg,clean_dataset/tomato_dataset/test/late_blight/83084.jpg,tomato,late_blight,tomato_dataset,24859,06f0f1500ac49cd1c0f76ebbad3e1564e8379efd6c2904377a310540ac101131,9444358317055377407,4415,test
83087,83087.jpg,clean_dataset/tomato_dataset/test/late_blight/83087.jpg,tomato,late_blight,tomato_dataset,20362,f5ab7d4215143e2b068d607426c13a78c40ed965d93ba56f090038497ac44083,15338165486729730815,4416,train
83092,83092.jpg,clean_dataset/tomato_dataset/test/late_blight/83092.jpg,tomato,late_blight,tomato_dataset,18664,f4638cede8cb5d9636b43284ed3df1e98757dd689b8f2dd47effe4c69fe2bf0c,18207541113219055356,4417,train
83096,83096.jpg,clean_dataset/tomato_dataset/test/late_blight/83096.jpg,tomato,late_blight,tomato_dataset,19848,ec534be2e3c5c3f61e30b98f1adb1b9bd01e354a814f79beb938d3c2490c2c76,17138152833282367327,4418,train
83098,83098.jpg,clean_dataset/tomato_dataset/test/late_blight/83098.jpg,tomato,late_blight,tomato_dataset,20052,04527554804a802678ee3d97b104a22a8ad7839b4ebfdae3b60b982c98a8bfa4,17936974363036191808,4419,train
83105,83105.jpg,clean_dataset/tomato_dataset/test/late_blight/83105.jpg,tomato,late_blight,tomato_dataset,25826,be66baa8f643ff1f4f5591c41608225113e392087f0af48ce1d643cf9be6bd22,14455489701115660547,4420,train
83111,83111.jpg,clean_dataset/tomato_dataset/test/late_blight/83111.jpg,tomato,late_blight,tomato_dataset,27147,2a9e5399c8e9872fc37e6071bb414778de7d8f50ad56ee300e69345711d45cb1,11070860771636478735,4421,train
83118,83118.jpg,clean_dataset/tomato_dataset/test/late_blight/83118.jpg,tomato,late_blight,tomato_dataset,27063,818248e6f48c68965cb2cf21a2caaf046cc2e763f295aef90d6bd5434fbd0718,17564020059011120095,4422,train
83126,83126.jpg,clean_dataset/tomato_dataset/test/late_blight/83126.jpg,tomato,late_blight,tomato_dataset,31035,122b8a85b80a2b40d54e18bb446052eea4229feea68e08a644fbc26571e4fca9,14383660693332367310,4423,train
83135,83135.jpg,clean_dataset/tomato_dataset/test/late_blight/83135.jpg,tomato,late_blight,tomato_dataset,22416,64129968f14c4f95644cabb7c365d17d340318f04a49be9f74e0335065127b09,8274390031572201823,4424,train
83137,83137.jpg,clean_dataset/tomato_dataset/test/late_blight/83137.jpg,tomato,late_blight,tomato_dataset,19747,86fc6d96c266cdca8e8106da8e2c99831e5a72f8e8fb5a9633708d9aa0a167a2,18220684173351821039,4425,train
83144,83144.jpg,clean_dataset/tomato_dataset/test/late_blight/83144.jpg,tomato,late_blight,tomato_dataset,17443,6ef68e60f684c5119bb3d74076b20369e0c1e2f24bcc222f379d5fba5c77f721,18229725055124701183,4426,test
83154,83154.jpg,clean_dataset/tomato_dataset/test/late_blight/83154.jpg,tomato,late_blight,tomato_dataset,24282,4567f184da1afef5e17b03f611b7649580aaaa28f21b00b5cf76c8b61af7e91a,1010516139270608032,4427,train
83157,83157.jpg,clean_dataset/tomato_dataset/test/late_blight/83157.jpg,tomato,late_blight,tomato_dataset,27335,f1754e90ac0d4ae721754eb911d40fb7b74f153ac67f0949a28a96f659c60558,2039135793185359182,4428,train
83160,83160.jpg,clean_dataset/tomato_dataset/test/late_blight/83160.jpg,tomato,late_blight,tomato_dataset,31289,20649a7ee863320a6f9cc3bcb7a0e9c28f021450b9076b1f2179810b51d1865b,10923119403510215438,4429,test
83166,83166.jpg,clean_dataset/tomato_dataset/test/late_blight/83166.jpg,tomato,late_blight,tomato_dataset,27019,aeada88a6863e45404b863d7cf9a43223fb8229b51c69b93384f079d62cc2130,871745707603787777,4430,train
83183,83183.jpg,clean_dataset/tomato_dataset/test/late_blight/83183.jpg,tomato,late_blight,tomato_dataset,30912,82feacc0fcb1e84ea824e5e5f809eb52216c4d07dbc8d569064c04107a868216,16629158656215701799,4431,test
83191,83191.jpg,clean_dataset/tomato_dataset/test/late_blight/83191.jpg,tomato,late_blight,tomato_dataset,15394,7c4b64915182d8c92fb61bd8b864026d109fd31a3580d557c09b507b2688d9bf,15982368562539384775,4432,train
