relative_path,file_type,extension,size_bytes,modified_time,git_status,sha256,suspected_role,proposed_category,risk_level,notes
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141045.jpg,file,.jpg,6016,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141142.jpg,file,.jpg,5304,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141144.jpg,file,.jpg,5228,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141153.jpg,file,.jpg,5610,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141157.jpg,file,.jpg,4826,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141306.jpg,file,.jpg,4377,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141310.jpg,file,.jpg,4030,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141315.jpg,file,.jpg,4003,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141325.jpg,file,.jpg,4858,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141337.jpg,file,.jpg,5179,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141341.jpg,file,.jpg,6725,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141359.jpg,file,.jpg,4585,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141402.jpg,file,.jpg,6279,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141404.jpg,file,.jpg,6232,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141410.jpg,file,.jpg,5543,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141440.jpg,file,.jpg,4974,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141450.jpg,file,.jpg,4653,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141452.jpg,file,.jpg,4384,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_141531.jpg,file,.jpg,4670,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144032.jpg,file,.jpg,4395,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144038.jpg,file,.jpg,6215,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144042.jpg,file,.jpg,6404,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144137.jpg,file,.jpg,4754,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144243.jpg,file,.jpg,5962,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144354.jpg,file,.jpg,5388,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144401.jpg,file,.jpg,4807,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144403.jpg,file,.jpg,4691,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144406.jpg,file,.jpg,5392,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144407.jpg,file,.jpg,6130,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144424.jpg,file,.jpg,5801,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144445.jpg,file,.jpg,4362,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144504.jpg,file,.jpg,4824,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144514.jpg,file,.jpg,6013,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144517.jpg,file,.jpg,4886,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144556.jpg,file,.jpg,4788,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144708.jpg,file,.jpg,4985,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144710.jpg,file,.jpg,4352,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144720.jpg,file,.jpg,5055,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144750.jpg,file,.jpg,4929,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144800.jpg,file,.jpg,3925,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144828.jpg,file,.jpg,5544,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144836.jpg,file,.jpg,5705,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144918.jpg,file,.jpg,6027,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144945.jpg,file,.jpg,4624,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144947.jpg,file,.jpg,5041,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_144952.jpg,file,.jpg,4599,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145003.jpg,file,.jpg,4462,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145007.jpg,file,.jpg,4259,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145009.jpg,file,.jpg,4268,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145027.jpg,file,.jpg,4910,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145032.jpg,file,.jpg,5120,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145037.jpg,file,.jpg,5274,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145234.jpg,file,.jpg,5393,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145312.jpg,file,.jpg,4495,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145317.jpg,file,.jpg,4118,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145326.jpg,file,.jpg,4341,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145356.jpg,file,.jpg,5497,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145403.jpg,file,.jpg,5446,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145418.jpg,file,.jpg,4382,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145419.jpg,file,.jpg,4657,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145538.jpg,file,.jpg,4544,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_145604.jpg,file,.jpg,5290,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_152402.jpg,file,.jpg,5509,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_152414.jpg,file,.jpg,5258,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_152753.jpg,file,.jpg,5826,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_153046.jpg,file,.jpg,4998,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_153126.jpg,file,.jpg,5238,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_153208.jpg,file,.jpg,5513,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_160947.jpg,file,.jpg,4490,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161146.jpg,file,.jpg,5189,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161213.jpg,file,.jpg,4735,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161244.jpg,file,.jpg,5416,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161304.jpg,file,.jpg,4802,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161421.jpg,file,.jpg,4957,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161444.jpg,file,.jpg,4506,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161450.jpg,file,.jpg,5852,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161523.jpg,file,.jpg,4783,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161525.jpg,file,.jpg,4715,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161659.jpg,file,.jpg,5628,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161709.jpg,file,.jpg,4764,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161712.jpg,file,.jpg,5490,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161732.jpg,file,.jpg,5494,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161814.jpg,file,.jpg,5158,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161816.jpg,file,.jpg,4788,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161833.jpg,file,.jpg,5487,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161839.jpg,file,.jpg,5809,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161843.jpg,file,.jpg,6129,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161846.jpg,file,.jpg,6188,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161849.jpg,file,.jpg,5697,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161852.jpg,file,.jpg,4229,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_161910.jpg,file,.jpg,6278,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162011.jpg,file,.jpg,5519,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162021.jpg,file,.jpg,5465,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162028.jpg,file,.jpg,4999,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162055.jpg,file,.jpg,4707,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162101.jpg,file,.jpg,4849,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162117.jpg,file,.jpg,5973,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162124.jpg,file,.jpg,5585,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162134.jpg,file,.jpg,5978,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162139.jpg,file,.jpg,4636,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162141.jpg,file,.jpg,4577,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162143.jpg,file,.jpg,4985,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162205.jpg,file,.jpg,5295,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162206.jpg,file,.jpg,5192,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162220.jpg,file,.jpg,5742,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162224.jpg,file,.jpg,4413,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162230.jpg,file,.jpg,4896,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162233.jpg,file,.jpg,4095,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162236.jpg,file,.jpg,4088,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162237.jpg,file,.jpg,4686,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162238.jpg,file,.jpg,4763,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162243.jpg,file,.jpg,5861,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162631.jpg,file,.jpg,5019,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162635.jpg,file,.jpg,4962,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162646.jpg,file,.jpg,4897,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162649.jpg,file,.jpg,5112,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162657.jpg,file,.jpg,5714,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162701.jpg,file,.jpg,5173,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162705.jpg,file,.jpg,5066,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162711.jpg,file,.jpg,5246,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162740.jpg,file,.jpg,6360,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162743.jpg,file,.jpg,5822,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162820.jpg,file,.jpg,4577,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
clean_dataset/rice_dataset/train/healthy/IMG_20190419_162827.jpg,file,.jpg,4635,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,split_and_manifest,processed_data,high,"Active, leakage-safe dataset partitions across crops."
