relative_path,primary_category,secondary_category,status,risk_level,recommended_target_path,notes
clean_dataset/tomato_dataset/test/late_blight/82206.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82218.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82220.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82222.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82231.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82232.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82233.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82236.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82247.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82276.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82288.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82291.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82293.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82301.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82307.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82311.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82312.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82325.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82332.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82333.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82336.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82340.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82347.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82350.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82354.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82356.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82357.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82363.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82368.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82385.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82397.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82414.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82420.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82422.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82423.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82429.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82441.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82449.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82452.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82458.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82459.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82470.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82479.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82480.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82481.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82485.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82486.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82500.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82507.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82509.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82529.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82550.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82566.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82569.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82584.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82587.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82621.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82625.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82627.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82642.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82651.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82652.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82666.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82667.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82671.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82672.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82673.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82682.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82709.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82716.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82717.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82718.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82719.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82736.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82741.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82743.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82748.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82764.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82766.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82797.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82804.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82814.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82815.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82818.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82820.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82821.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82841.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82852.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82864.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82865.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82880.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82883.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82887.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82889.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82892.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82896.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82905.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82906.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82912.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82919.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82926.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82932.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82934.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82936.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82937.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82944.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82947.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82952.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82954.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82965.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82987.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/82999.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83003.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83012.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83018.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83022.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83023.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83031.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83033.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83050.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83053.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83071.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83075.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83079.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83084.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83087.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83092.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83096.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83098.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83105.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83111.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83118.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83126.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83135.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83137.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83144.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83154.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83157.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83160.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83166.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83183.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83191.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83202.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83215.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83227.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83228.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83231.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83235.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83239.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83242.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83246.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83255.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83267.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83268.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83277.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83278.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83286.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83309.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83311.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83315.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83331.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83333.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83334.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83336.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83344.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83357.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83365.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83382.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83394.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83397.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83401.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83402.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83412.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83413.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/test/late_blight/83417.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80511.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80512.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80513.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80514.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80517.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80518.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80519.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80520.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80523.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80524.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80525.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
