image_id,original_path,crop,class_label,source,sha256,file_size_bytes,width,height,format,integrity_ok,phash,group_id,partition,family_size,source_aware_split
IMG_20190419_123619,Rice___Healthy\IMG_20190419_123619.jpg,rice,healthy,RiceHealthyField_20190419,27334c7a1d09b5f2318c5aab3ef766f0e919adcc6cb103719611cb0e1a768cec,5907,256,256,jpg,True,be1dc623c862c9f2,rice__healthy__grp_00111,train,1,val
IMG_20190419_123623,Rice___Healthy\IMG_20190419_123623.jpg,rice,healthy,RiceHealthyField_20190419,2136b20fd11e84cb0896bd3a81677380efd8567601f9bff9edc03d05905fc457,5490,256,256,jpg,True,808bd5623f1f4aa7,rice__healthy__grp_00002,train,271,train
IMG_20190419_123631,Rice___Healthy\IMG_20190419_123631.jpg,rice,healthy,RiceHealthyField_20190419,5b1b69f64e4653bcf38595f9798df99864cbe341711087a789f796581d5c616e,5599,256,256,jpg,True,a912c9f0f8ec5729,rice__healthy__grp_00024,val,6,train
IMG_20190419_123642,Rice___Healthy\IMG_20190419_123642.jpg,rice,healthy,RiceHealthyField_20190419,1c49c002e2460ba13dbdac363e592698da07c33412ea5cb8f059e592103de353,5623,256,256,jpg,True,af1fcfa7c124c221,rice__healthy__grp_00002,train,271,train
IMG_20190419_123646,Rice___Healthy\IMG_20190419_123646.jpg,rice,healthy,RiceHealthyField_20190419,5291c38f4d800fc0b84ff866ea35369a1973fc515f54ecc132356641a311a959,6253,256,256,jpg,True,ad1ecd26d3e0d261,rice__healthy__grp_00002,train,271,train
IMG_20190419_123649,Rice___Healthy\IMG_20190419_123649.jpg,rice,healthy,RiceHealthyField_20190419,b5cdef85d221a38dee250fb2f59e7381e99184b30c1239b6337272a0217a01fc,6057,256,256,jpg,True,a890c8e0f07cde6f,rice__healthy__grp_00002,train,271,train
IMG_20190419_123656,Rice___Healthy\IMG_20190419_123656.jpg,rice,healthy,RiceHealthyField_20190419,1f71b9fe3079c7ed5014b826fc3e5112d861fa3499985c04030fc47f18ffa276,5332,256,256,jpg,True,b699e6f9de0700a2,rice__healthy__grp_00112,test,1,test
IMG_20190419_123658,Rice___Healthy\IMG_20190419_123658.jpg,rice,healthy,RiceHealthyField_20190419,6d089a9cdad5fc7cd0b814d35c816fd95dde7ae7224d1c7c20aae5c64ab0fd0a,6148,256,256,jpg,True,fa3d9a4d868b85c2,rice__healthy__grp_00009,test,254,test
IMG_20190419_123701,Rice___Healthy\IMG_20190419_123701.jpg,rice,healthy,RiceHealthyField_20190419,baf750e812431374d9d05aeeaeeb4540b1fbc29aff854a4ac2f6bf92d1361034,5624,256,256,jpg,True,ef96cb2693289629,rice__healthy__grp_00002,train,271,train
IMG_20190419_123704,Rice___Healthy\IMG_20190419_123704.jpg,rice,healthy,RiceHealthyField_20190419,bd547fef3fcc7cdf3ec8ef0dd397df35d842bea66eb0d53ad94e771e3c6ad58a,5274,256,256,jpg,True,fab59a4d86cb058a,rice__healthy__grp_00009,test,254,test
IMG_20190419_123709,Rice___Healthy\IMG_20190419_123709.jpg,rice,healthy,RiceHealthyField_20190419,2f127b72fdd8da7003141fa1328fa28e5059bd472ed4301b6d8dd201416f29ce,5213,256,256,jpg,True,febd9a4da6438502,rice__healthy__grp_00009,test,254,test
IMG_20190419_123951,Rice___Healthy\IMG_20190419_123951.jpg,rice,healthy,RiceHealthyField_20190419,f2ecf3086391a4c92f8258088a338008bcea7edd50de864e7dbee8e61656024b,4987,256,256,jpg,True,d52b85cae0b55a0f,rice__healthy__grp_00009,test,254,test
IMG_20190419_123959,Rice___Healthy\IMG_20190419_123959.jpg,rice,healthy,RiceHealthyField_20190419,d8e812a5317a7f1fe43c3a60ae37d422c456a5d8694ff18dfba7ce5153dbdc8e,5802,256,256,jpg,True,e6b35bb15bb35080,rice__healthy__grp_00113,train,1,train
IMG_20190419_124013,Rice___Healthy\IMG_20190419_124013.jpg,rice,healthy,RiceHealthyField_20190419,1a6b6f3ca99bd0737aa63f76ae9ada5c2ac162b7fbf1c147be2410ba1e1a0154,5438,256,256,jpg,True,e13299ac1aad1ead,rice__healthy__grp_00009,test,254,test
IMG_20190419_124028,Rice___Healthy\IMG_20190419_124028.jpg,rice,healthy,RiceHealthyField_20190419,957bf886c743fef1d88c4b53e1c958b447427838b46cdccdb60b643bdca6f11b,5972,256,256,jpg,True,bd9bcda7c1a4c0a4,rice__healthy__grp_00002,train,271,train
IMG_20190419_124032,Rice___Healthy\IMG_20190419_124032.jpg,rice,healthy,RiceHealthyField_20190419,a2aa950acbd2c0c83ca024eafb6835bcfa16cb661d0238da610a9a957fc2afd8,5652,256,256,jpg,True,b689e2390e03d8f7,rice__healthy__grp_00114,val,1,train
IMG_20190419_124040,Rice___Healthy\IMG_20190419_124040.jpg,rice,healthy,RiceHealthyField_20190419,0f48ef890e76ca32bfcc67c8cca92f2fd36aea6b59c39ba40887b9ccf2467dee,5944,256,256,jpg,True,aab75b2dd62b4160,rice__healthy__grp_00115,test,1,val
IMG_20190419_124221,Rice___Healthy\IMG_20190419_124221.jpg,rice,healthy,RiceHealthyField_20190419,15c6cca4566896376eec045ceb84f71c0649a302921b56c3abbd724a7472a321,6144,256,256,jpg,True,a1d26d1fc8f20fa2,rice__healthy__grp_00116,train,1,train
IMG_20190419_124227,Rice___Healthy\IMG_20190419_124227.jpg,rice,healthy,RiceHealthyField_20190419,372211b331448e3b28760d350d2d24db882ec8cf4a3f8a70155249e187b79c6f,5942,256,256,jpg,True,808ad56a3f9f4aa5,rice__healthy__grp_00002,train,271,train
IMG_20190419_124247,Rice___Healthy\IMG_20190419_124247.jpg,rice,healthy,RiceHealthyField_20190419,2d9510d5d045eab13a567ff99e18ac06d421a9cba8f2bede8273c2509a947045,5086,256,256,jpg,True,bac09fb0a5ac29ab,rice__healthy__grp_00011,train,97,train
IMG_20190419_124311,Rice___Healthy\IMG_20190419_124311.jpg,rice,healthy,RiceHealthyField_20190419,fd55cd3e07e429cd6a6a77e1ca944040e9ac866ecfa149a1d08880be3020efa2,4382,256,256,jpg,True,f9bc863c8e852695,rice__healthy__grp_00117,train,1,train
IMG_20190419_124326,Rice___Healthy\IMG_20190419_124326.jpg,rice,healthy,RiceHealthyField_20190419,70905c0015da03175684cd7b72bc64277e6527a3f92e1d16f43aefe4b571c43f,3700,256,256,jpg,True,d5aa8a553aaac555,rice__healthy__grp_00118,train,1,val
IMG_20190419_124333,Rice___Healthy\IMG_20190419_124333.jpg,rice,healthy,RiceHealthyField_20190419,6ac3edca027d581b3174dbd56fbf678ac49a6cfdd9ba8e030b5b32d327e036e9,4440,256,256,jpg,True,eca689e42da6a1b5,rice__healthy__grp_00119,train,1,test
IMG_20190419_124344,Rice___Healthy\IMG_20190419_124344.jpg,rice,healthy,RiceHealthyField_20190419,69d7c2c27d550f2f94b7da401d3bf446013a41acb19532c733ddafc376c86ca5,5698,256,256,jpg,True,fc359a8c868b95ca,rice__healthy__grp_00009,test,254,test
IMG_20190419_124350,Rice___Healthy\IMG_20190419_124350.jpg,rice,healthy,RiceHealthyField_20190419,fdf6fd6245da56a2a7c1a0304617feaa43b6db767fa98b14384136d926523ec4,5341,256,256,jpg,True,ff1dcea75389040a,rice__healthy__grp_00002,train,271,train
IMG_20190419_124410,Rice___Healthy\IMG_20190419_124410.jpg,rice,healthy,RiceHealthyField_20190419,4b9bdc9e3495f3e43378d9658c2ef7c61fec03042db0b9aacbf1bdba008ed8e5,5282,256,256,jpg,True,f53e954aa5d2e0b0,rice__healthy__grp_00009,test,254,test
IMG_20190419_124427,Rice___Healthy\IMG_20190419_124427.jpg,rice,healthy,RiceHealthyField_20190419,7a6e608012e7ed5c393efbffb8cc7e1bb49d78ab744158dfdaf7571df41607dd,5166,256,256,jpg,True,fc2080e0f0f8fcde,rice__healthy__grp_00002,train,271,train
IMG_20190419_124551,Rice___Healthy\IMG_20190419_124551.jpg,rice,healthy,RiceHealthyField_20190419,d9a39fca1ff4a6e2f6e9069f76b554b2f669724a8ad7f46106fc4ae085d9d769,6367,256,256,jpg,True,f522954ae0f0f8ad,rice__healthy__grp_00009,test,254,test
IMG_20190419_124613,Rice___Healthy\IMG_20190419_124613.jpg,rice,healthy,RiceHealthyField_20190419,6071757cfa418ceca6474642c8990027c342147c1fd95799f4298610b677a14f,6117,256,256,jpg,True,8397c3e0b058ad7e,rice__healthy__grp_00002,train,271,train
IMG_20190419_124633,Rice___Healthy\IMG_20190419_124633.jpg,rice,healthy,RiceHealthyField_20190419,79cf067d79d4b54a2a527b463a9d58eeff9c4021887b18333cb64a147f02978b,5660,256,256,jpg,True,ef9ecf2653a99001,rice__healthy__grp_00002,train,271,train
IMG_20190419_124635,Rice___Healthy\IMG_20190419_124635.jpg,rice,healthy,RiceHealthyField_20190419,3485b55ee8c9d29db480b24a355bfd431a24a1b9e414b549ec33a0f4f11fe218,5856,256,256,jpg,True,ff17cfa713291408,rice__healthy__grp_00002,train,271,train
IMG_20190419_124654,Rice___Healthy\IMG_20190419_124654.jpg,rice,healthy,RiceHealthyField_20190419,72a739b28308440a99827ef783eb5dba0771b36ad76aeeace8c882784491cac2,5451,256,256,jpg,True,f4a0d060b0d8fcfe,rice__healthy__grp_00002,train,271,train
IMG_20190419_124738,Rice___Healthy\IMG_20190419_124738.jpg,rice,healthy,RiceHealthyField_20190419,8b6f3fcb5f4e24af356d7cb254a7e55ae72e61c7767f89a8e3d86d81f3b28b71,6115,256,256,jpg,True,eb4a5b30073cc13f,rice__healthy__grp_00120,train,1,test
IMG_20190419_124947,Rice___Healthy\IMG_20190419_124947.jpg,rice,healthy,RiceHealthyField_20190419,c855b3889bba5199c6bb5a8dc5ed0f673257daffcdd13400edbe8399639437d8,5041,256,256,jpg,True,f52a95c0e0b55aad,rice__healthy__grp_00009,test,254,test
IMG_20190419_124953,Rice___Healthy\IMG_20190419_124953.jpg,rice,healthy,RiceHealthyField_20190419,4eeb659c513c60285a755ef43468e201cb09830ffbeab7ec4a607f539a727fe4,4905,256,256,jpg,True,e9b4984c968b178f,rice__healthy__grp_00009,test,254,test
IMG_20190419_125009,Rice___Healthy\IMG_20190419_125009.jpg,rice,healthy,RiceHealthyField_20190419,fc16e79df4cc2ffdc8b4f8a8a5539387228567863dae586f4ec605cb0b6d60c5,4849,256,256,jpg,True,cc93b6ccb3ccb184,rice__healthy__grp_00121,val,1,train
IMG_20190419_125021,Rice___Healthy\IMG_20190419_125021.jpg,rice,healthy,RiceHealthyField_20190419,154a499801eaee818cf90f6842355c434a55248dd19d6a25f362b30bc6a87734,5823,256,256,jpg,True,b399cc96ccb68c92,rice__healthy__grp_00122,val,11,test
IMG_20190419_125023,Rice___Healthy\IMG_20190419_125023.jpg,rice,healthy,RiceHealthyField_20190419,e0fae4d8abffa3bdb7f973615ec791743f0ce17e24107befc243b7d0d6569eae,5368,256,256,jpg,True,eaa412bb11bb11bb,rice__healthy__grp_00123,val,1,train
IMG_20190419_125232,Rice___Healthy\IMG_20190419_125232.jpg,rice,healthy,RiceHealthyField_20190419,e9485ba88d7f2d353a018b120091cdb5e6d7e6c5af0ee07b59fcd3d916ed9e48,5199,256,256,jpg,True,fd2a9548b45e0f07,rice__healthy__grp_00124,val,1,train
IMG_20190419_125951,Rice___Healthy\IMG_20190419_125951.jpg,rice,healthy,RiceHealthyField_20190419,8eb4d7113e15431734de554ee93878b55d10fa8e78b1209a5f1228d1c5c0e5f0,4229,256,256,jpg,True,f52a84d47f2e95c0,rice__healthy__grp_00101,train,3,test
IMG_20190419_130007,Rice___Healthy\IMG_20190419_130007.jpg,rice,healthy,RiceHealthyField_20190419,a6ffe014f4d369d7275486834d74fed5b3661426c0d5ea1d2acf4461e4c16691,5495,256,256,jpg,True,f19cc7b14e914e13,rice__healthy__grp_00125,train,1,train
IMG_20190419_130033,Rice___Healthy\IMG_20190419_130033.jpg,rice,healthy,RiceHealthyField_20190419,31ffcfd09306f06658e465399a294b23f14b8bc073b4442c8a37248a40530f86,5614,256,256,jpg,True,ab95ce679743a150,rice__healthy__grp_00126,val,1,train
IMG_20190419_130046,Rice___Healthy\IMG_20190419_130046.jpg,rice,healthy,RiceHealthyField_20190419,f5568e38ca04eb5ce4d1a3f6606c6483f7ded4b92ab231ddd83ab997e4383710,5240,256,256,jpg,True,ff409f30a5a8ab0e,rice__healthy__grp_00011,train,97,train
IMG_20190419_130113,Rice___Healthy\IMG_20190419_130113.jpg,rice,healthy,RiceHealthyField_20190419,7004d7b3bcf4e64572ad1bd3ca4dfdc2d1633df4079a862848819623acad3e90,5349,256,256,jpg,True,e7b2992c9a2d92a5,rice__healthy__grp_00009,test,254,test
IMG_20190419_130116,Rice___Healthy\IMG_20190419_130116.jpg,rice,healthy,RiceHealthyField_20190419,523e8c02c0ce9b004a1db2daa38835fe2c98e23fddee37574d542e76d1b52e30,4771,256,256,jpg,True,e5b3992e9b8c1b84,rice__healthy__grp_00127,val,1,train
IMG_20190419_130125,Rice___Healthy\IMG_20190419_130125.jpg,rice,healthy,RiceHealthyField_20190419,3868d18ce9efaafce2b411f8d1262e21a25cbb67897383223948b9b1e0c82d1d,5015,256,256,jpg,True,e4b3d98c4cb619b8,rice__healthy__grp_00128,train,1,val
IMG_20190419_130145,Rice___Healthy\IMG_20190419_130145.jpg,rice,healthy,RiceHealthyField_20190419,9468e01310a4a5c4c78c489d4616b769eba3772d36318551acbe6f2173cbfa36,4955,256,256,jpg,True,f099cc86cf870b96,rice__healthy__grp_00129,test,23,train
IMG_20190419_130154,Rice___Healthy\IMG_20190419_130154.jpg,rice,healthy,RiceHealthyField_20190419,b9dc6da4befc23e79518401e02d9c26b98ea83afa7cc0ab6697c24cab66cd4a2,4622,256,256,jpg,True,d5aa87532e95c16a,rice__healthy__grp_00130,val,2,train
IMG_20190419_130155,Rice___Healthy\IMG_20190419_130155.jpg,rice,healthy,RiceHealthyField_20190419,c576232395025044f1e8284f60d8531c7bc103f5f5ed11e91ae3aa41739b2b11,4229,256,256,jpg,True,f5aa8d552a95c46a,rice__healthy__grp_00130,val,2,train
IMG_20190419_130200,Rice___Healthy\IMG_20190419_130200.jpg,rice,healthy,RiceHealthyField_20190419,1cf94b491373558ee2b942dffe09a5a9675657a332fa21998ac9fd683763f0d7,4243,256,256,jpg,True,d5aa80de6ab5954a,rice__healthy__grp_00131,train,1,train
IMG_20190419_130248,Rice___Healthy\IMG_20190419_130248.jpg,rice,healthy,RiceHealthyField_20190419,7f821a8cbf59b2c8f36c4ae648aa076e650c47c41623d5215aca4ddc2ee82b0a,5122,256,256,jpg,True,fd92cdf2d92e1300,rice__healthy__grp_00132,train,1,test
IMG_20190419_130258,Rice___Healthy\IMG_20190419_130258.jpg,rice,healthy,RiceHealthyField_20190419,e53200ad151d474871a4041ff0261a7d619af1723bf3aaa371124036b1e8ad8b,4762,256,256,jpg,True,fc389c48ac56ab55,rice__healthy__grp_00009,test,254,test
IMG_20190419_130531,Rice___Healthy\IMG_20190419_130531.jpg,rice,healthy,RiceHealthyField_20190419,706abb1cab093d71a82b294e0508e367eca01a8bbff29443b2ab01be563bbd41,5414,256,256,jpg,True,a489c4f0fcfe9b04,rice__healthy__grp_00024,val,6,train
IMG_20190419_131206,Rice___Healthy\IMG_20190419_131206.jpg,rice,healthy,RiceHealthyField_20190419,4d0e2ed41df6354aee9c1bfacbac8d6acfcbf4b4f53d2815a8d68d9ee22da4d2,5320,256,256,jpg,True,f57c803e7b803f60,rice__healthy__grp_00133,train,1,train
IMG_20190419_131405,Rice___Healthy\IMG_20190419_131405.jpg,rice,healthy,RiceHealthyField_20190419,bd2b67ff886324f736fa018071ec82704c3f06ab968c6359c52e53807acba7a3,5492,256,256,jpg,True,ab158b07d329d4ea,rice__healthy__grp_00002,train,271,train
IMG_20190419_131414,Rice___Healthy\IMG_20190419_131414.jpg,rice,healthy,RiceHealthyField_20190419,383bad60695d2fd99410e5b6408b705c5338e8bfd4358806b4cb32678b3c1ed0,4555,256,256,jpg,True,a8cadf342c8b817e,rice__healthy__grp_00134,train,1,train
IMG_20190419_131550,Rice___Healthy\IMG_20190419_131550.jpg,rice,healthy,RiceHealthyField_20190419,6df74c1099c31ac88a0fb5edadeb22569c5f75ef74828939cef2803438ac6b76,5588,256,256,jpg,True,be6aca1ef007fc01,rice__healthy__grp_00097,train,18,train
IMG_20190419_131600,Rice___Healthy\IMG_20190419_131600.jpg,rice,healthy,RiceHealthyField_20190419,453af6d962a7279da6baf7cd8e457e1b1048859d5544e27294776849403b821e,5378,256,256,jpg,True,be419da5adb94254,rice__healthy__grp_00135,train,1,train
IMG_20190419_132215,Rice___Healthy\IMG_20190419_132215.jpg,rice,healthy,RiceHealthyField_20190419,4319c7a4dab44a6245138baa3eb0fc1a8509868ffcc335e0aeaa25dcd05c7cdb,5223,256,256,jpg,True,aa97c0e0f07aad56,rice__healthy__grp_00002,train,271,train
IMG_20190419_133518,Rice___Healthy\IMG_20190419_133518.jpg,rice,healthy,RiceHealthyField_20190419,f3b94121de7c66069f7107ed90a816a5c68256716d42f4d7b3f19c621930c028,5313,256,256,jpg,True,f5b0c0e0f0faad16,rice__healthy__grp_00002,train,271,train
IMG_20190419_133826,Rice___Healthy\IMG_20190419_133826.jpg,rice,healthy,RiceHealthyField_20190419,a5514817fbcf5ae6764ccb9d4e8fb30a994e894b1acda068ded890a5a9a151bc,5225,256,256,jpg,True,afe08f9893d69096,rice__healthy__grp_00001,test,28,test
IMG_20190419_133829,Rice___Healthy\IMG_20190419_133829.jpg,rice,healthy,RiceHealthyField_20190419,d29555149884b91afbc029c7715dfb894c8b793399e187b1e3258e722e4f45a7,4428,256,256,jpg,True,fde18dd983da021a,rice__healthy__grp_00001,test,28,test
IMG_20190419_133834,Rice___Healthy\IMG_20190419_133834.jpg,rice,healthy,RiceHealthyField_20190419,e4bbfd3fccd51591ac85be5ceb890197b10c4c73a545f94ee7c7e992cfdb4812,4678,256,256,jpg,True,f0e78cf9037843d8,rice__healthy__grp_00136,train,1,train
IMG_20190419_133840,Rice___Healthy\IMG_20190419_133840.jpg,rice,healthy,RiceHealthyField_20190419,9e7ad3fb7845bbeab7fc0a285157fff0b37fbd3ced54f3c250044486b8739cc5,5374,256,256,jpg,True,ff600fb007bc013f,rice__healthy__grp_00011,train,97,train
IMG_20190419_133848,Rice___Healthy\IMG_20190419_133848.jpg,rice,healthy,RiceHealthyField_20190419,65df317644c1c57b6445542156721ca69f1e50da725230f05198ad3b2e48ae62,6217,256,256,jpg,True,a7aa9542e1f05aad,rice__healthy__grp_00009,test,254,test
IMG_20190419_133849,Rice___Healthy\IMG_20190419_133849.jpg,rice,healthy,RiceHealthyField_20190419,7177157062ce8b464ca07f7addf08d3ea00e077d846edf1a02a0fbcd269bef66,5048,256,256,jpg,True,803a974ae1f0fae9,rice__healthy__grp_00009,test,254,test
IMG_20190419_133852,Rice___Healthy\IMG_20190419_133852.jpg,rice,healthy,RiceHealthyField_20190419,02849b805aa6afcb67874013963ae8ca14e1f06932a259949f47fc103773e8b4,5283,256,256,jpg,True,aa3e9d9d4a0ea552,rice__healthy__grp_00137,train,1,train
IMG_20190419_133856,Rice___Healthy\IMG_20190419_133856.jpg,rice,healthy,RiceHealthyField_20190419,fe6c854200be48d83e40386e8cdbbcc0903acc445a8919d17bc29362daa44a36,4923,256,256,jpg,True,aaa295c8eab51b0f,rice__healthy__grp_00009,test,254,test
IMG_20190419_133857,Rice___Healthy\IMG_20190419_133857.jpg,rice,healthy,RiceHealthyField_20190419,1e51d213466f3ee6b04eb3f7a678a5690bc09964b4b98d3b0ebb84bde1c4747e,4398,256,256,jpg,True,a885d56a3d1f4aa5,rice__healthy__grp_00002,train,271,train
IMG_20190419_133901,Rice___Healthy\IMG_20190419_133901.jpg,rice,healthy,RiceHealthyField_20190419,3e24edf6cfe8127b54cf101f4feddddf040f8bf73deb65f0511a6ad75dca7945,4235,256,256,jpg,True,a64d994659179b56,rice__healthy__grp_00138,train,1,train
IMG_20190419_133909,Rice___Healthy\IMG_20190419_133909.jpg,rice,healthy,RiceHealthyField_20190419,8760a19efb11b53da889944b6706323895bd9f3d2761a50db023d0dfc9a2748d,4390,256,256,jpg,True,ff01c1683e1f4ba1,rice__healthy__grp_00002,train,271,train
IMG_20190419_133913,Rice___Healthy\IMG_20190419_133913.jpg,rice,healthy,RiceHealthyField_20190419,f51056f34c732ee2b01431501a50c263a1ff81f3f446362df454c170964f088a,5031,256,256,jpg,True,ff04d06a351f4aa5,rice__healthy__grp_00002,train,271,train
IMG_20190419_133948,Rice___Healthy\IMG_20190419_133948.jpg,rice,healthy,RiceHealthyField_20190419,510da5058c3100446b17f744e0e3c98a1f2505d58765931fccf4d7a83c71bb2e,4437,256,256,jpg,True,f500d46ab51f0fa5,rice__healthy__grp_00002,train,271,train
IMG_20190419_133951,Rice___Healthy\IMG_20190419_133951.jpg,rice,healthy,RiceHealthyField_20190419,1cc3288a49082e81b50d604bbe22014ad93c20f8f9a06b55d86f830011618b9a,4834,256,256,jpg,True,fd3e954a0f8552a1,rice__healthy__grp_00009,test,254,test
IMG_20190419_133953,Rice___Healthy\IMG_20190419_133953.jpg,rice,healthy,RiceHealthyField_20190419,6d18a9992ef654f35dde8316af87b0b91de015adf273408118c3a81f1138cd25,4585,256,256,jpg,True,f53a94c8e0b552f8,rice__healthy__grp_00009,test,254,test
IMG_20190419_133954,Rice___Healthy\IMG_20190419_133954.jpg,rice,healthy,RiceHealthyField_20190419,c3cca11424b74efb0f719b78961354dfd739997faa0b48da338e6a9e7dfabdac,5279,256,256,jpg,True,fe2a95c0e0b55a0f,rice__healthy__grp_00009,test,254,test
IMG_20190419_133957,Rice___Healthy\IMG_20190419_133957.jpg,rice,healthy,RiceHealthyField_20190419,dbe617b04ee131d379f60e4ffce16087ec6ee977bdf906ed38c349454d12060f,5109,256,256,jpg,True,ff0a85c0e0fa1f07,rice__healthy__grp_00139,train,1,train
IMG_20190419_134325,Rice___Healthy\IMG_20190419_134325.jpg,rice,healthy,RiceHealthyField_20190419,703b9c7f8ebab13e7cb88e745af266b653e263407ebc4d1c456c7efe9549e2cb,4630,256,256,jpg,True,de55d19536e04a5a,rice__healthy__grp_00140,train,2,train
IMG_20190419_134332,Rice___Healthy\IMG_20190419_134332.jpg,rice,healthy,RiceHealthyField_20190419,735c108b3e97777a84973385a08d4b0736da249b96117ee6dc946886bd0a4188,4846,256,256,jpg,True,ff95c068b50ba552,rice__healthy__grp_00002,train,271,train
IMG_20190419_134336,Rice___Healthy\IMG_20190419_134336.jpg,rice,healthy,RiceHealthyField_20190419,baafec8bff0d247ec95ea0dba2e5680c94ec686ef0b47a9a0715bd9afe97e447,5276,256,256,jpg,True,ff80c06abf4aa5d0,rice__healthy__grp_00002,train,271,train
IMG_20190419_134338,Rice___Healthy\IMG_20190419_134338.jpg,rice,healthy,RiceHealthyField_20190419,93fffd0dc061d529890981012e463ea4d88ee2f894beecd43ea04f0304e9acc9,5074,256,256,jpg,True,fe20944aa4f0f8fc,rice__healthy__grp_00009,test,254,test
IMG_20190419_134347,Rice___Healthy\IMG_20190419_134347.jpg,rice,healthy,RiceHealthyField_20190419,5044ce47100bf34dcc00fa76463da8ea0d6d7231095b563364db156111437d69,4001,256,256,jpg,True,f19ca6c9ce896683,rice__healthy__grp_00141,train,2,train
IMG_20190419_134349,Rice___Healthy\IMG_20190419_134349.jpg,rice,healthy,RiceHealthyField_20190419,de395b6d39704581219499be67dacc9f673790af5c6f30721e76e0a89205dd21,4467,256,256,jpg,True,e432d99259867997,rice__healthy__grp_00142,train,1,test
IMG_20190419_134352,Rice___Healthy\IMG_20190419_134352.jpg,rice,healthy,RiceHealthyField_20190419,f9fa6bc832196aa9e405e6e0f81e237892f4e7e3512180b614673485abc37e65,4239,256,256,jpg,True,f3198c9bcc93249b,rice__healthy__grp_00143,test,2,val
IMG_20190419_134409,Rice___Healthy\IMG_20190419_134409.jpg,rice,healthy,RiceHealthyField_20190419,6e44907f9c2e46e9ee2b675350cea19e8cf501fd61b8f6a31e95d5671e31020c,4563,256,256,jpg,True,ff2a95502e974b60,rice__healthy__grp_00144,train,1,train
IMG_20190419_134413,Rice___Healthy\IMG_20190419_134413.jpg,rice,healthy,RiceHealthyField_20190419,caec85a6c457563a8c88ae89b0b1d928e3f08c9eab82724391de27e366be62e2,4828,256,256,jpg,True,fc88c46a3f1d4ae4,rice__healthy__grp_00002,train,271,train
IMG_20190419_134417,Rice___Healthy\IMG_20190419_134417.jpg,rice,healthy,RiceHealthyField_20190419,c9a86c0485c4914136b59311eaaf16ee2c23b41d988852cb38cb330d645ce1b8,4915,256,256,jpg,True,fd02c06a3f1f4aa5,rice__healthy__grp_00002,train,271,train
IMG_20190419_134419,Rice___Healthy\IMG_20190419_134419.jpg,rice,healthy,RiceHealthyField_20190419,9622d6d7ad0cd9c7bfc742d92eb749711ff6ab175b7d297a93921afdf0dc35aa,4486,256,256,jpg,True,ff2294c06ab51f4a,rice__healthy__grp_00009,test,254,test
IMG_20190419_134420,Rice___Healthy\IMG_20190419_134420.jpg,rice,healthy,RiceHealthyField_20190419,d280547f8455ec6d40bdb172144825e05bf487c3aebd4989bd862474073e82b8,4500,256,256,jpg,True,ff80c06ab558e8b5,rice__healthy__grp_00017,train,12,train
IMG_20190419_134423,Rice___Healthy\IMG_20190419_134423.jpg,rice,healthy,RiceHealthyField_20190419,a73dae9574a20f84dc2dd34dea53444ba227feac8aab496caa25b8723f355948,4749,256,256,jpg,True,ff80c06a3d1f4aa5,rice__healthy__grp_00002,train,271,train
IMG_20190419_134426,Rice___Healthy\IMG_20190419_134426.jpg,rice,healthy,RiceHealthyField_20190419,b53cd38e38ace18c3dcd19f6017a51a8dea3ea9b4cc9ed7227a11830be6c2e8e,4496,256,256,jpg,True,ff0281c06ab71f0f,rice__healthy__grp_00009,test,254,test
IMG_20190419_134432,Rice___Healthy\IMG_20190419_134432.jpg,rice,healthy,RiceHealthyField_20190419,553cd53eebcebbe0c9551de641a387866d1eb97327145fee04230f5a2413a2cb,4279,256,256,jpg,True,f3198c9bcc936493,rice__healthy__grp_00143,test,2,val
IMG_20190419_134441,Rice___Healthy\IMG_20190419_134441.jpg,rice,healthy,RiceHealthyField_20190419,57dc31212203a87ecf12949a075cbb3c1d1c35b4524aaf1974e8e6929c7311c6,5133,256,256,jpg,True,db2895c2e0b55aad,rice__healthy__grp_00009,test,254,test
IMG_20190419_134444,Rice___Healthy\IMG_20190419_134444.jpg,rice,healthy,RiceHealthyField_20190419,7531a219698e7c95ed58f6bdbeecd5d9c70b55f0b77039e6ce23cdb3baa3dc5a,6158,256,256,jpg,True,ff20944ae0f0f8ad,rice__healthy__grp_00009,test,254,test
IMG_20190419_134447,Rice___Healthy\IMG_20190419_134447.jpg,rice,healthy,RiceHealthyField_20190419,010bc14eef0eb74062a86bad2c71222619335545a30ad0274bb9a786c4b6a248,5261,256,256,jpg,True,fda0d46ab54ae0f0,rice__healthy__grp_00017,train,12,train
IMG_20190419_134450,Rice___Healthy\IMG_20190419_134450.jpg,rice,healthy,RiceHealthyField_20190419,12a420ff874ba5b98602cdb36db02223caf6e1039543a7f752fdf85a0609baba,5390,256,256,jpg,True,ff02814ae5b71f05,rice__healthy__grp_00145,train,1,test
IMG_20190419_134455,Rice___Healthy\IMG_20190419_134455.jpg,rice,healthy,RiceHealthyField_20190419,b18995a5642df879745f379f9f5d955451011c819f53b65b209c8862aedba50c,4847,256,256,jpg,True,ff80c07f95c2e035,rice__healthy__grp_00017,train,12,train
IMG_20190419_134457,Rice___Healthy\IMG_20190419_134457.jpg,rice,healthy,RiceHealthyField_20190419,50b9f35c47f718622f2b94e43918db691c379bcc32db31f5bc66f479132d2c0c,4800,256,256,jpg,True,ff2880c16ab71f4a,rice__healthy__grp_00009,test,254,test
