image_id,original_path,crop,class_label,source,sha256,file_size_bytes,width,height,format,integrity_ok,phash,group_id,partition
100158,finaldataset\potato_dataset\Potato___healthy\100158.jpg,potato,healthy,PlantVillage,6ad8306097fab6d55aafb181b655772e9bc3bb6d3471f7a618aabe15cda81181,18531,,,jpg,,,,
100159,finaldataset\potato_dataset\Potato___healthy\100159.jpg,potato,healthy,PlantVillage,4f3b05e7a162e274a01a189963ce4923c2150179d7d70fd1bf62449a2ee6f6cf,18945,,,jpg,,,,
100160,finaldataset\potato_dataset\Potato___healthy\100160.jpg,potato,healthy,PlantVillage,09ed5889118942706de96c2caa657fa2597ca6189f9288d55f0f860e0b0982d2,16024,,,jpg,,,,
100161,finaldataset\potato_dataset\Potato___healthy\100161.jpg,potato,healthy,PlantVillage,43b03070a40eb16b87d7b724c90c02520d8adf210e03bd02c6d23c4900bc74fe,21190,,,jpg,,,,
100162,finaldataset\potato_dataset\Potato___healthy\100162.jpg,potato,healthy,PlantVillage,ceeffbca8522e6460e46336d0e0e9527c10a90ad92e8ca71bf8c4f10e46b8132,18248,,,jpg,,,,
100163,finaldataset\potato_dataset\Potato___healthy\100163.jpg,potato,healthy,PlantVillage,03bc6a4b230316a0b3930fd8fde347e0e74e2b4c10c5b7e182d327a4d9da86f1,17081,,,jpg,,,,
100164,finaldataset\potato_dataset\Potato___healthy\100164.jpg,potato,healthy,PlantVillage,f95e294105ffc7b9617e6ed9e0ea5acebe6838bcdeaaebcfa725ca73b8964768,16537,,,jpg,,,,
100165,finaldataset\potato_dataset\Potato___healthy\100165.jpg,potato,healthy,PlantVillage,cb8aae5bbb6a5d07e714110ec0b1cf6bc0f4f7a247cf47a170fbe90de0f27352,18694,,,jpg,,,,
100166,finaldataset\potato_dataset\Potato___healthy\100166.jpg,potato,healthy,PlantVillage,f7d43d3aee8d82727dd31ecf972d468e6013c7e002c265310cd40a6dfbac6ae8,15937,,,jpg,,,,
100167,finaldataset\potato_dataset\Potato___healthy\100167.jpg,potato,healthy,PlantVillage,01544bce58c7c8380c69231f14c31576d5d9b0e4dcc127d7672c4ec55a9094e4,20716,,,jpg,,,,
100168,finaldataset\potato_dataset\Potato___healthy\100168.jpg,potato,healthy,PlantVillage,7519d2f0b7a56af98f351d4ed6ffad75546e083804c8ca0eb680438e9de96619,18116,,,jpg,,,,
100169,finaldataset\potato_dataset\Potato___healthy\100169.jpg,potato,healthy,PlantVillage,e63eff62dba91767f57a91d06fc5a923403311dcfa6d36af67c15895b7acd95d,16356,,,jpg,,,,
100170,finaldataset\potato_dataset\Potato___healthy\100170.jpg,potato,healthy,PlantVillage,11bac2bf9ea2ea74d179699c57f5c61c3be3daafb502821301c20713ca1e684e,18979,,,jpg,,,,
100171,finaldataset\potato_dataset\Potato___healthy\100171.jpg,potato,healthy,PlantVillage,c75c8a12736ce635acb9729f5bb7bd33160667be0a501adcdbc841f03f93362f,17681,,,jpg,,,,
100172,finaldataset\potato_dataset\Potato___healthy\100172.jpg,potato,healthy,PlantVillage,c4763a57acdf6cdda9e7a01262b22f72dfd07abd3791e2366fc0bb1f3fda8556,16437,,,jpg,,,,
100173,finaldataset\potato_dataset\Potato___healthy\100173.jpg,potato,healthy,PlantVillage,fae236b628c7c9952928ba11c9de4e5abe5850cdc1d1b6fb65bae41629c15c87,15820,,,jpg,,,,
100174,finaldataset\potato_dataset\Potato___healthy\100174.jpg,potato,healthy,PlantVillage,eddddf625b0fe800e3a4e9e81dce4f28b02374f29960be5fd934b28dd7538e06,16239,,,jpg,,,,
100175,finaldataset\potato_dataset\Potato___healthy\100175.jpg,potato,healthy,PlantVillage,eef036fe0838b7594852ca36cb7413762ccc07ec050108e4e8c12b2351498d13,16574,,,jpg,,,,
100176,finaldataset\potato_dataset\Potato___healthy\100176.jpg,potato,healthy,PlantVillage,389855221bbcea926cec88a6ed3b8540baf274d1f7379a29853b3cd2e5b11b6f,16658,,,jpg,,,,
100177,finaldataset\potato_dataset\Potato___healthy\100177.jpg,potato,healthy,PlantVillage,dc672b674cccffc8ad712586f74d95a7de658a10ad25a924aa1c019b4fa8b956,17779,,,jpg,,,,
100178,finaldataset\potato_dataset\Potato___healthy\100178.jpg,potato,healthy,PlantVillage,57f1bb1ff0d1ae17d6cca8d067305616decfff8a19675e02ae690471b290a2e0,19439,,,jpg,,,,
100179,finaldataset\potato_dataset\Potato___healthy\100179.jpg,potato,healthy,PlantVillage,b051eda31760edd05b6f88e60449ed3a69ad44665b34015d012da716417e78df,16578,,,jpg,,,,
100180,finaldataset\potato_dataset\Potato___healthy\100180.jpg,potato,healthy,PlantVillage,cb96c8ef6c66bc40291294f5cf5b1bb3e33738f3b7e77052006a904239202c3d,17917,,,jpg,,,,
100181,finaldataset\potato_dataset\Potato___healthy\100181.jpg,potato,healthy,PlantVillage,0c01d1a25e51d9cfed8a0a0b6a45c4258ca74131b3ac3b3ae2daf18408998714,16829,,,jpg,,,,
100182,finaldataset\potato_dataset\Potato___healthy\100182.jpg,potato,healthy,PlantVillage,4d48116fa0921ece6676e759d0aabe3c944f3577da202911c02635503edc86c9,15348,,,jpg,,,,
100183,finaldataset\potato_dataset\Potato___healthy\100183.jpg,potato,healthy,PlantVillage,43fb690d321c0ddc3be6818dcd7c36a85ae131109153ff3d1941a0dfef792e61,15476,,,jpg,,,,
100184,finaldataset\potato_dataset\Potato___healthy\100184.jpg,potato,healthy,PlantVillage,69752071e26d78f9c3566391583cc975f93e7484ce39b7eba7f34bd119567dc9,17467,,,jpg,,,,
100185,finaldataset\potato_dataset\Potato___healthy\100185.jpg,potato,healthy,PlantVillage,da5d901f1a61c370eba374ce59272bc12419d487309ad03d88c729b6ed88d539,17478,,,jpg,,,,
100186,finaldataset\potato_dataset\Potato___healthy\100186.jpg,potato,healthy,PlantVillage,99e6d0040d94bc9e41b43ee560e014b42040f90a3662310fa6925f5d5b68293a,17761,,,jpg,,,,
100187,finaldataset\potato_dataset\Potato___healthy\100187.jpg,potato,healthy,PlantVillage,5fdc40ef35ee96b2b67e4df7e1aea0a6b6b55c4fb8cbbc4d1ef08ca585ac6299,16961,,,jpg,,,,
100188,finaldataset\potato_dataset\Potato___healthy\100188.jpg,potato,healthy,PlantVillage,f77875a14ed6be092d4b0f916cf4602ceb425806585cb7873be68f2c59765815,18703,,,jpg,,,,
100189,finaldataset\potato_dataset\Potato___healthy\100189.jpg,potato,healthy,PlantVillage,cceb3bca0b15b3978eb3891bd7301a2712d93cbf159801657d3909f30cb0ac4d,16927,,,jpg,,,,
100190,finaldataset\potato_dataset\Potato___healthy\100190.jpg,potato,healthy,PlantVillage,09895565a7c70a578575edd92206ea90a0153eb45cd8acfd91969ace2c0882d7,19208,,,jpg,,,,
100191,finaldataset\potato_dataset\Potato___healthy\100191.jpg,potato,healthy,PlantVillage,e734c78f06e24746a4d4d76b5400c0ce5b6b4fa8deeff38871bddc1a6047b236,17136,,,jpg,,,,
100192,finaldataset\potato_dataset\Potato___healthy\100192.jpg,potato,healthy,PlantVillage,405dcb01cbcc20146140e3511cc2160da0d5e6f4370ec65c48766a43c6742b6f,20113,,,jpg,,,,
100193,finaldataset\potato_dataset\Potato___healthy\100193.jpg,potato,healthy,PlantVillage,f6267cd7be516da18af06cb55392b76811413e60eb6fbcf81ec304b683058890,17237,,,jpg,,,,
100194,finaldataset\potato_dataset\Potato___healthy\100194.jpg,potato,healthy,PlantVillage,bc9826dad02a024636a75248743971c770dd74270dda0057a38ec2b92feb49ee,16150,,,jpg,,,,
100195,finaldataset\potato_dataset\Potato___healthy\100195.jpg,potato,healthy,PlantVillage,12d96adc1bc614015a8f13d390eaa6e87d07feb71a77d72a8e7bfe443dd0c28b,16558,,,jpg,,,,
100196,finaldataset\potato_dataset\Potato___healthy\100196.jpg,potato,healthy,PlantVillage,9ddee20da1bbef993cd0ec248c22d196ff2c3fbae4026c635f97aa56c08210a5,18535,,,jpg,,,,
100197,finaldataset\potato_dataset\Potato___healthy\100197.jpg,potato,healthy,PlantVillage,04956f4439cb27d8fef712b939635691b12273837010aa9739e3a0557749d5f0,18628,,,jpg,,,,
100198,finaldataset\potato_dataset\Potato___healthy\100198.jpg,potato,healthy,PlantVillage,2460906f832259893d3c2cb808b6b6a0a3e67cc29ab57a76b8d8895395ad4ddd,21151,,,jpg,,,,
100199,finaldataset\potato_dataset\Potato___healthy\100199.jpg,potato,healthy,PlantVillage,e864343ef11d487c33c9c7ed00d140cf9d69a539c390864eabc02f4a392fdc71,18535,,,jpg,,,,
100200,finaldataset\potato_dataset\Potato___healthy\100200.jpg,potato,healthy,PlantVillage,27ac17113d4f52d3c1e20945223c71797dd18adb7400b31320164ba8bd624400,17276,,,jpg,,,,
100201,finaldataset\potato_dataset\Potato___healthy\100201.jpg,potato,healthy,PlantVillage,f7036958e8ab7d8c6aff70f428849e5e306fdd7b16181b2fb2f0893c1ece9eea,15662,,,jpg,,,,
100202,finaldataset\potato_dataset\Potato___healthy\100202.jpg,potato,healthy,PlantVillage,05461c7b05c7361d8204b2a40ecef9a163ac0c055e72ca5e0a18b56bf206e0dc,17692,,,jpg,,,,
100203,finaldataset\potato_dataset\Potato___healthy\100203.jpg,potato,healthy,PlantVillage,1ce93cb51d8ba7e60b41838bf4772c2a4bbdc7eed632a2151bf4bee6a3508870,15380,,,jpg,,,,
100204,finaldataset\potato_dataset\Potato___healthy\100204.jpg,potato,healthy,PlantVillage,6875fff367ad0c97bfa0ce9988ad204c20ef10bb11591ca24342c6f89cfbe51b,15284,,,jpg,,,,
100205,finaldataset\potato_dataset\Potato___healthy\100205.jpg,potato,healthy,PlantVillage,212ceeaa235d60b466f83d5405ba695d79b8affb5236f54638a91dfee364b772,17641,,,jpg,,,,
100206,finaldataset\potato_dataset\Potato___healthy\100206.jpg,potato,healthy,PlantVillage,f889ab66a04097111eec6de7d174445fa0705f4a3beba5149fdb1a63785f98d1,16789,,,jpg,,,,
100207,finaldataset\potato_dataset\Potato___healthy\100207.jpg,potato,healthy,PlantVillage,635e6bfa048dce95321a2dad54cbc52529a482facd985b97643a0af8b36c2e3f,18807,,,jpg,,,,
100208,finaldataset\potato_dataset\Potato___healthy\100208.jpg,potato,healthy,PlantVillage,56b2f4f12f3134ab6eebd2f00336d27ee6f70ac4f27d350b69a43afa99b1359f,18941,,,jpg,,,,
100209,finaldataset\potato_dataset\Potato___healthy\100209.jpg,potato,healthy,PlantVillage,5c3e925b8647fc115ab7dd29e509c9a5185302aefbbf1460d7f37826ce5e5b28,18592,,,jpg,,,,
100210,finaldataset\potato_dataset\Potato___healthy\100210.jpg,potato,healthy,PlantVillage,769167d160e98eaee9752dfa40479e54fce86fd2d7fcf0c9eb6353539c951a65,18843,,,jpg,,,,
100211,finaldataset\potato_dataset\Potato___healthy\100211.jpg,potato,healthy,PlantVillage,f7100c60c73d6741e51898773adb6a2c28fc7d5d13fcf2a348f49d22930256c1,16194,,,jpg,,,,
100212,finaldataset\potato_dataset\Potato___healthy\100212.jpg,potato,healthy,PlantVillage,d7993071ad8a9c424b5e4286e1a995a7b9a8554a3ff47edc276e46ae732ef56d,17346,,,jpg,,,,
100213,finaldataset\potato_dataset\Potato___healthy\100213.jpg,potato,healthy,PlantVillage,47652a5f128930cba8dfd9c4b798cb9c67bc7d60635066eb3ac00f4e26d8e710,17791,,,jpg,,,,
100214,finaldataset\potato_dataset\Potato___healthy\100214.jpg,potato,healthy,PlantVillage,dc4ff9a4d3fda7c66360659124480eb7f8e29adf65c72c4b4454262b57201fb3,17788,,,jpg,,,,
100215,finaldataset\potato_dataset\Potato___healthy\100215.jpg,potato,healthy,PlantVillage,fafbb1206aa302fa078ada79f62f2860417f42a915368134e03e5626e15b7140,15682,,,jpg,,,,
100216,finaldataset\potato_dataset\Potato___healthy\100216.jpg,potato,healthy,PlantVillage,edb937b9de9fe35afe2be35131c38b1f4bff233cde50780702fc83fe850f8f3f,19586,,,jpg,,,,
100217,finaldataset\potato_dataset\Potato___healthy\100217.jpg,potato,healthy,PlantVillage,0df61190a00dda26b3330921a46a5acd9cb7e049254e7e02bca39f4c08d2a287,19652,,,jpg,,,,
100218,finaldataset\potato_dataset\Potato___healthy\100218.jpg,potato,healthy,PlantVillage,dd8985bd6e391a7042cf3eb49872f389163c6e3dcc3155881461a9135e0e03e9,15267,,,jpg,,,,
100219,finaldataset\potato_dataset\Potato___healthy\100219.jpg,potato,healthy,PlantVillage,9f6abad5896b90cac77adfa9cc838e2a15357119451ab3459bcbd399f791d926,20102,,,jpg,,,,
100220,finaldataset\potato_dataset\Potato___healthy\100220.jpg,potato,healthy,PlantVillage,cae75834e7b62fc0a2a982c711a6314c58158bc0dfc6f97a39d43cef27d043c4,17263,,,jpg,,,,
100221,finaldataset\potato_dataset\Potato___healthy\100221.jpg,potato,healthy,PlantVillage,8b36269a9816bd96e2016a1ed0583a354053a7b98adba891d35ff98754b28dcd,20804,,,jpg,,,,
100222,finaldataset\potato_dataset\Potato___healthy\100222.jpg,potato,healthy,PlantVillage,a96df0f687e1fde04071b668582e098f3a965200effb2ee7ad103a6ce73c293d,18347,,,jpg,,,,
100223,finaldataset\potato_dataset\Potato___healthy\100223.jpg,potato,healthy,PlantVillage,3ce6252a90744492744fcb7137f625faac93b1584eb76961e07db62400c6ff4f,16849,,,jpg,,,,
100224,finaldataset\potato_dataset\Potato___healthy\100224.jpg,potato,healthy,PlantVillage,f3b793dc4745cd7308b8fdd55fda5ddfe275e8b6f65633fd69b25362983bfa6e,16215,,,jpg,,,,
100225,finaldataset\potato_dataset\Potato___healthy\100225.jpg,potato,healthy,PlantVillage,b754ff9881f67b242b4718e59e45172d0edc69c25e2f33b501a58e36aa09770f,19989,,,jpg,,,,
100226,finaldataset\potato_dataset\Potato___healthy\100226.jpg,potato,healthy,PlantVillage,e3505ae342d9e54f940d06b85ab83580c81daa6c1b7ea1e52a987b93e3932ad3,18563,,,jpg,,,,
100227,finaldataset\potato_dataset\Potato___healthy\100227.jpg,potato,healthy,PlantVillage,553261958091ffad7adf35ab844ec872424193cf0e1a411084a8de1325b7c238,17491,,,jpg,,,,
100228,finaldataset\potato_dataset\Potato___healthy\100228.jpg,potato,healthy,PlantVillage,30287c8dc099d8393ade3d8abe4dd43ef34fcbc258a5adb82698d14131c78957,16658,,,jpg,,,,
100229,finaldataset\potato_dataset\Potato___healthy\100229.jpg,potato,healthy,PlantVillage,dd18cfe3137c3816a19915db7d7ebe5ff14499c7d3248737869de0401d38db99,14378,,,jpg,,,,
100230,finaldataset\potato_dataset\Potato___healthy\100230.jpg,potato,healthy,PlantVillage,f1bcac51f7773bf516200c4f6b30a79f4c24156be43052fa6b29db46491c91d2,17997,,,jpg,,,,
100231,finaldataset\potato_dataset\Potato___healthy\100231.jpg,potato,healthy,PlantVillage,70935a275db8078d4e7bfc859eccf8f22387628c7fdec99f61a02c23fabbf882,18776,,,jpg,,,,
100232,finaldataset\potato_dataset\Potato___healthy\100232.jpg,potato,healthy,PlantVillage,8ad4ba32b0c2ed038e7d2de0829094339d56285f5fa7706c0e786ad12a9867e6,16026,,,jpg,,,,
100233,finaldataset\potato_dataset\Potato___healthy\100233.jpg,potato,healthy,PlantVillage,ca4328f2d6b32385b10558fdc402284837e07266244db4af938d86fb1f3166e6,11860,,,jpg,,,,
100234,finaldataset\potato_dataset\Potato___healthy\100234.jpg,potato,healthy,PlantVillage,fae0c12510eb19b2a79f76bb9d031b553dfa37cd6ee0dce184b863ec783a6a66,20625,,,jpg,,,,
100235,finaldataset\potato_dataset\Potato___healthy\100235.jpg,potato,healthy,PlantVillage,f24e03371142f961db9362395c28a6cad1578c2ab58d403b7dea807e6ff529c0,20807,,,jpg,,,,
100236,finaldataset\potato_dataset\Potato___healthy\100236.jpg,potato,healthy,PlantVillage,6edf2856906a625d133424c6b5db354d5413d9b58dd5805362d7469077e17af6,16594,,,jpg,,,,
100237,finaldataset\potato_dataset\Potato___healthy\100237.jpg,potato,healthy,PlantVillage,01dd74f109b582f078b393b60a9318d067ef0cc88a51355cff4e76eaa7b90663,18693,,,jpg,,,,
100238,finaldataset\potato_dataset\Potato___healthy\100238.jpg,potato,healthy,PlantVillage,37d3a3761f8555f31c4237434f2b35c2c90affcacbb0bc8eac17712337d117ef,17431,,,jpg,,,,
100239,finaldataset\potato_dataset\Potato___healthy\100239.jpg,potato,healthy,PlantVillage,b303321ac7c726512ccf9cb146f6b01c60f197ce9d184ee435f61ff75f0ba6d8,19213,,,jpg,,,,
100240,finaldataset\potato_dataset\Potato___healthy\100240.jpg,potato,healthy,PlantVillage,ebdfad95b47f91518f5674fb2af56305c59d2d75b81d8685390e3e255992a7b1,17152,,,jpg,,,,
100241,finaldataset\potato_dataset\Potato___healthy\100241.jpg,potato,healthy,PlantVillage,b330abef2326129a956239bda5e8e0d8eb8130af49f602166234185b4c7f5745,17692,,,jpg,,,,
100242,finaldataset\potato_dataset\Potato___healthy\100242.jpg,potato,healthy,PlantVillage,8b44b4a293fa63c3e2df4e3bd1b86530eb039a05ff5c49e95ba3572835370477,15275,,,jpg,,,,
100243,finaldataset\potato_dataset\Potato___healthy\100243.jpg,potato,healthy,PlantVillage,741536290062c52b46f798fe983686e2a8b3bd7d9a4bc293050e897ceefde55e,14400,,,jpg,,,,
100244,finaldataset\potato_dataset\Potato___healthy\100244.jpg,potato,healthy,PlantVillage,20bf12ec1e637fe18a55338f49cee81f972ededfc25f96bb99a79d210cf27220,20283,,,jpg,,,,
100245,finaldataset\potato_dataset\Potato___healthy\100245.jpg,potato,healthy,PlantVillage,cd2376f5a0530db2e5a4bbfbfbc6a0797a7d0086f02ba3209876da3cba72c783,20806,,,jpg,,,,
100246,finaldataset\potato_dataset\Potato___healthy\100246.jpg,potato,healthy,PlantVillage,b5e59b3ad26198d7ea6b4ac6f3739b1a88ddc3eeade2fe50d5993a636511b0c7,21809,,,jpg,,,,
100247,finaldataset\potato_dataset\Potato___healthy\100247.jpg,potato,healthy,PlantVillage,a7b6660c28eaf37c640390f46aa81ac28bdfae6855c0443a13574b8d66fbadb4,16507,,,jpg,,,,
100248,finaldataset\potato_dataset\Potato___healthy\100248.jpg,potato,healthy,PlantVillage,0b5870590df1b54c38e5baac4ea4b1b522cfb6f2cd5d5aa920146a006b375559,16475,,,jpg,,,,
100249,finaldataset\potato_dataset\Potato___healthy\100249.jpg,potato,healthy,PlantVillage,6c7f8ef7fce95668842686e251d8a7159470ce61a6ffd56a08d10ddfb5bbb86d,15544,,,jpg,,,,
100250,finaldataset\potato_dataset\Potato___healthy\100250.jpg,potato,healthy,PlantVillage,641b86c7d084b245eb65a358ddfce5a0c215a77c8cddbed6f4367cb98f46165a,15871,,,jpg,,,,
100251,finaldataset\potato_dataset\Potato___healthy\100251.jpg,potato,healthy,PlantVillage,9baa9f51dee27d60a77e5a362cf5142568580424ad0ac330586d242ff2724296,23354,,,jpg,,,,
100252,finaldataset\potato_dataset\Potato___healthy\100252.jpg,potato,healthy,PlantVillage,fb518abe697f95da5d4dde0ec35c3452449d5e145991638fee0db624818b2160,19930,,,jpg,,,,
100253,finaldataset\potato_dataset\Potato___healthy\100253.jpg,potato,healthy,PlantVillage,f50da1e780b40293da11e9a38f2ce1d7e290a93e568ae99dc2aea700068adc58,14682,,,jpg,,,,
100254,finaldataset\potato_dataset\Potato___healthy\100254.jpg,potato,healthy,PlantVillage,327184164f527fafe8b6423beb875d217a521665c5b00a333a941d0badc7c458,18273,,,jpg,,,,
100255,finaldataset\potato_dataset\Potato___healthy\100255.jpg,potato,healthy,PlantVillage,e2e137729b7bc8918702a377b0df1b11a2dd6ccfa99acf4868b870b3239881c9,20569,,,jpg,,,,
100256,finaldataset\potato_dataset\Potato___healthy\100256.jpg,potato,healthy,PlantVillage,b8734950cdc4ceb22bfe8212b1708e3c6c1641d211bba7df1dd02f21fbec3ae7,17159,,,jpg,,,,
100257,finaldataset\potato_dataset\Potato___healthy\100257.jpg,potato,healthy,PlantVillage,4a8462bbf8b6aa217ba7203df5fca798b1502d1a85c1853315b4cf606c2ade43,18836,,,jpg,,,,
100258,finaldataset\potato_dataset\Potato___healthy\100258.jpg,potato,healthy,PlantVillage,f13260d66587b6c6566398584c52b2090edc074d3af4c57bc8f943c72fdc0d37,20514,,,jpg,,,,
100259,finaldataset\potato_dataset\Potato___healthy\100259.jpg,potato,healthy,PlantVillage,81e45f066bcee6411ae8f6570e6301294808e16f9b1b8860db21d5e5a2b1c45b,19972,,,jpg,,,,
100260,finaldataset\potato_dataset\Potato___healthy\100260.jpg,potato,healthy,PlantVillage,be2f3aa2b376f48d3f13dcbbd1e91c65b27dab793bdda0f3ba185aca54d14049,20071,,,jpg,,,,
100261,finaldataset\potato_dataset\Potato___healthy\100261.jpg,potato,healthy,PlantVillage,a45faafb5eddb13f3386427765b1ece794a5e922f2f668fe5d02500d817dd93c,13696,,,jpg,,,,
100262,finaldataset\potato_dataset\Potato___healthy\100262.jpg,potato,healthy,PlantVillage,b4816422289697c85f3044dbe5ded1fdfeaac833750635562c16fa599af7f107,17284,,,jpg,,,,
100263,finaldataset\potato_dataset\Potato___healthy\100263.jpg,potato,healthy,PlantVillage,45afe879092f4353e3b1269cf0ff1b8bef869a7959963a5ac8f025a4352d3efd,18223,,,jpg,,,,
100264,finaldataset\potato_dataset\Potato___healthy\100264.jpg,potato,healthy,PlantVillage,d4376d654f25dd5372f112aa82f2bc2e420b5881e0fabfeccdd9b43d47b0e956,20017,,,jpg,,,,
100265,finaldataset\potato_dataset\Potato___healthy\100265.jpg,potato,healthy,PlantVillage,c00eb4e58337709cccda2245a753acda6b55bbe0331f15f34746bd855f25b257,17939,,,jpg,,,,
100266,finaldataset\potato_dataset\Potato___healthy\100266.jpg,potato,healthy,PlantVillage,ed1a01d61a2bb1a7e0d44e80f2380b4fae218c7a153541e4adb8ca2dca5e7c0f,19331,,,jpg,,,,
100267,finaldataset\potato_dataset\Potato___healthy\100267.jpg,potato,healthy,PlantVillage,58a30185ad23e9c5b4e0b71ffca490dca102936b72611c27f94a41406e93d0ac,16762,,,jpg,,,,
100268,finaldataset\potato_dataset\Potato___healthy\100268.jpg,potato,healthy,PlantVillage,5a9a976fd9c540321b95b7646f2e7750aa9cb0a32988c79f50cdc61cf3e48902,22696,,,jpg,,,,
100269,finaldataset\potato_dataset\Potato___healthy\100269.jpg,potato,healthy,PlantVillage,4619fbf83f40a6715baf5718c5b1bf9219b224c45f779b51d70e89143720b25b,15206,,,jpg,,,,
100270,finaldataset\potato_dataset\Potato___healthy\100270.jpg,potato,healthy,PlantVillage,016ba16656b8d49f0cdc591f5515e9c3e04e1b96bca71e8081dccf030ecda18d,18303,,,jpg,,,,
100271,finaldataset\potato_dataset\Potato___healthy\100271.jpg,potato,healthy,PlantVillage,e353e8eb86ecef6741377a08d0df882f75510b8d61ec2c234c51233786d7499d,17477,,,jpg,,,,
100272,finaldataset\potato_dataset\Potato___healthy\100272.jpg,potato,healthy,PlantVillage,9ff62b658afb1ae82fcad03a3697cef53f03eb807e31e01999ceccfdb592001c,16990,,,jpg,,,,
100273,finaldataset\potato_dataset\Potato___healthy\100273.jpg,potato,healthy,PlantVillage,8a57dd76d99fada002e778661abed5a73bd9996c9cc9b01d9662d5ebb1f5f017,17541,,,jpg,,,,
100274,finaldataset\potato_dataset\Potato___healthy\100274.jpg,potato,healthy,PlantVillage,6623d892132c9aaf774dcbd2dfec97948b46f8cb72a6ea1681987b3fc2306a89,19011,,,jpg,,,,
100275,finaldataset\potato_dataset\Potato___healthy\100275.jpg,potato,healthy,PlantVillage,86988ffe5b2b758a7e98c7d66ed74141460ccc36908b0c89c20036da0224b27c,18083,,,jpg,,,,
100276,finaldataset\potato_dataset\Potato___healthy\100276.jpg,potato,healthy,PlantVillage,ddab257cd147740a68b0d6c6a437c21d56e3d9ae56cc44d060bab973193a96c2,17090,,,jpg,,,,
100277,finaldataset\potato_dataset\Potato___healthy\100277.jpg,potato,healthy,PlantVillage,8a2a4b6805a0fd92e3e7d52db86d925ea6155301ecb8d8e026353ea560bf1ff0,16036,,,jpg,,,,
100278,finaldataset\potato_dataset\Potato___healthy\100278.jpg,potato,healthy,PlantVillage,3d2c896dbe3e91321654a48ad7c50190f30088d2c05ab6b9be43b96deee9c650,16594,,,jpg,,,,
100279,finaldataset\potato_dataset\Potato___healthy\100279.jpg,potato,healthy,PlantVillage,68bf313f9856a3b5d1d7f1497bb200b527d5d9baad9d885ee492b71f5c868486,17797,,,jpg,,,,
100280,finaldataset\potato_dataset\Potato___healthy\100280.jpg,potato,healthy,PlantVillage,1eff540c46e0a4de44eaf886165026eb22bba4a479724e1816498ca06ce48c90,18690,,,jpg,,,,
100281,finaldataset\potato_dataset\Potato___healthy\100281.jpg,potato,healthy,PlantVillage,a6d468892fa849b9a11fd60fe0f74e87b1f65a57f8e171156e794ec79c92b1f0,18046,,,jpg,,,,
100282,finaldataset\potato_dataset\Potato___healthy\100282.jpg,potato,healthy,PlantVillage,16059dcedb7baf608a08a8e4dff95c39d594d8077cb26fe25dfa2256065f2737,17543,,,jpg,,,,
100283,finaldataset\potato_dataset\Potato___healthy\100283.jpg,potato,healthy,PlantVillage,073ec9fad24a5d45f2046ef9cac14bd564d26bcefd395d1ae292e576ae81d06d,19015,,,jpg,,,,
100284,finaldataset\potato_dataset\Potato___healthy\100284.jpg,potato,healthy,PlantVillage,27656a378bcecafb5d8f823481effea5877f9f58540fe083479c70d97898b8fb,18191,,,jpg,,,,
100285,finaldataset\potato_dataset\Potato___healthy\100285.jpg,potato,healthy,PlantVillage,79a4b1a37306cbbc1e31d4e32c300db6621af2d2b69b85101a5075fc038fe1a3,16136,,,jpg,,,,
100286,finaldataset\potato_dataset\Potato___healthy\100286.jpg,potato,healthy,PlantVillage,a916a8aba1c82a6f9a8948a0030f73ee927d44cb3bbf2f5ab30a94ec5f251c6c,16526,,,jpg,,,,
100287,finaldataset\potato_dataset\Potato___healthy\100287.jpg,potato,healthy,PlantVillage,f62ffee6132c82be1147278f8d30bff1972c2f7481de9ebb98d75dda49ed8a03,21875,,,jpg,,,,
100288,finaldataset\potato_dataset\Potato___healthy\100288.jpg,potato,healthy,PlantVillage,047c2052608e698097d02433b8f2a88372db03c3499d5e07a6e21a4196b8b1a6,17018,,,jpg,,,,
100289,finaldataset\potato_dataset\Potato___healthy\100289.jpg,potato,healthy,PlantVillage,467cbe467223c049d462aee5c6d94e2d56ce1ed32445d2ffa629d318f19ffcdd,15666,,,jpg,,,,
100290,finaldataset\potato_dataset\Potato___healthy\100290.jpg,potato,healthy,PlantVillage,d088cac086e30eaea6a4b7bb7d8b0116148ff8b6acb122a1a6f313ec30d70f4b,17861,,,jpg,,,,
100291,finaldataset\potato_dataset\Potato___healthy\100291.jpg,potato,healthy,PlantVillage,3319de91d1cbd01e9e0762a654e6a95c829c31fe5b524b324ea30f96919750d0,19280,,,jpg,,,,
100292,finaldataset\potato_dataset\Potato___healthy\100292.jpg,potato,healthy,PlantVillage,19084c4996112a83d23943d3a6e587c564510249abfee81d1a958d92ce2078ea,16320,,,jpg,,,,
100293,finaldataset\potato_dataset\Potato___healthy\100293.jpg,potato,healthy,PlantVillage,e284a64a45e11068ef0471a4e335778907b5ae4089d3b95113e0ae7c588cafa4,16047,,,jpg,,,,
100294,finaldataset\potato_dataset\Potato___healthy\100294.jpg,potato,healthy,PlantVillage,ddc47d72cfa0808a7c070b086d4c78ef6d1d269c772dffe8a0834d9d8293c194,19828,,,jpg,,,,
100295,finaldataset\potato_dataset\Potato___healthy\100295.jpg,potato,healthy,PlantVillage,55c7ba62b11460d06b07251cc9ab405be4a86be34424225f529af497f844da81,17720,,,jpg,,,,
