image_id,original_path,crop,class_label,source,phash,group_id,family_size
100534,finaldataset\potato_dataset\Potato___healthy\100534.jpg,potato,healthy,PlantVillage,fae0a003b70f94bd,potato__healthy__grp_00479,1
100536,finaldataset\potato_dataset\Potato___healthy\100536.jpg,potato,healthy,PlantVillage,eacaa0cad70f8a9c,potato__healthy__grp_00480,1
100538,finaldataset\potato_dataset\Potato___healthy\100538.jpg,potato,healthy,PlantVillage,a910b649d2bbcb6c,potato__healthy__grp_00481,1
100539,finaldataset\potato_dataset\Potato___healthy\100539.jpg,potato,healthy,PlantVillage,baeaf06181a58f96,potato__healthy__grp_00482,1
100540,finaldataset\potato_dataset\Potato___healthy\100540.jpg,potato,healthy,PlantVillage,be9e91acda14893a,potato__healthy__grp_00483,1
100541,finaldataset\potato_dataset\Potato___healthy\100541.jpg,potato,healthy,PlantVillage,ff02b87f908892f1,potato__healthy__grp_00484,1
100542,finaldataset\potato_dataset\Potato___healthy\100542.jpg,potato,healthy,PlantVillage,abbda1d082d295cb,potato__healthy__grp_00485,1
100543,finaldataset\potato_dataset\Potato___healthy\100543.jpg,potato,healthy,PlantVillage,bbb4e00b8778de28,potato__healthy__grp_00486,1
100544,finaldataset\potato_dataset\Potato___healthy\100544.jpg,potato,healthy,PlantVillage,ffa0e0c5a05697ca,potato__healthy__grp_00487,1
100546,finaldataset\potato_dataset\Potato___healthy\100546.jpg,potato,healthy,PlantVillage,ab96d2b581a19ae3,potato__healthy__grp_00488,1
100547,finaldataset\potato_dataset\Potato___healthy\100547.jpg,potato,healthy,PlantVillage,bf60b4a0c253cf8b,potato__healthy__grp_00186,2
100548,finaldataset\potato_dataset\Potato___healthy\100548.jpg,potato,healthy,PlantVillage,ae95a55e864a8b69,potato__healthy__grp_00489,1
100549,finaldataset\potato_dataset\Potato___healthy\100549.jpg,potato,healthy,PlantVillage,ff70a031d436c26e,potato__healthy__grp_00490,1
100550,finaldataset\potato_dataset\Potato___healthy\100550.jpg,potato,healthy,PlantVillage,afb0b5d1d090d25b,potato__healthy__grp_00491,1
100551,finaldataset\potato_dataset\Potato___healthy\100551.jpg,potato,healthy,PlantVillage,aecab42bc0a78b36,potato__healthy__grp_00068,9
100552,finaldataset\potato_dataset\Potato___healthy\100552.jpg,potato,healthy,PlantVillage,be06b47ed26ac245,potato__healthy__grp_00492,1
100553,finaldataset\potato_dataset\Potato___healthy\100553.jpg,potato,healthy,PlantVillage,ea8ee1dc85a89571,potato__healthy__grp_00493,1
100554,finaldataset\potato_dataset\Potato___healthy\100554.jpg,potato,healthy,PlantVillage,fa99e0f895f190c1,potato__healthy__grp_00494,1
100555,finaldataset\potato_dataset\Potato___healthy\100555.jpg,potato,healthy,PlantVillage,ae0cb4acd0f4cfd0,potato__healthy__grp_00495,1
100556,finaldataset\potato_dataset\Potato___healthy\100556.jpg,potato,healthy,PlantVillage,eaca96a99a1393b2,potato__healthy__grp_00496,1
100557,finaldataset\potato_dataset\Potato___healthy\100557.jpg,potato,healthy,PlantVillage,aec6f184c1dec349,potato__healthy__grp_00497,1
100558,finaldataset\potato_dataset\Potato___healthy\100558.jpg,potato,healthy,PlantVillage,e8ce850df43193f2,potato__healthy__grp_00498,1
100559,finaldataset\potato_dataset\Potato___healthy\100559.jpg,potato,healthy,PlantVillage,bb5ab0bd9094d174,potato__healthy__grp_00499,1
100560,finaldataset\potato_dataset\Potato___healthy\100560.jpg,potato,healthy,PlantVillage,abeeb8a0d59592b0,potato__healthy__grp_00500,1
100561,finaldataset\potato_dataset\Potato___healthy\100561.jpg,potato,healthy,PlantVillage,ffa5a0d4c516c70a,potato__healthy__grp_00501,1
100562,finaldataset\potato_dataset\Potato___healthy\100562.jpg,potato,healthy,PlantVillage,ba0fa1ecd5e4d0a4,potato__healthy__grp_00502,1
100563,finaldataset\potato_dataset\Potato___healthy\100563.jpg,potato,healthy,PlantVillage,eea4e447cf4a881e,potato__healthy__grp_00503,1
100564,finaldataset\potato_dataset\Potato___healthy\100564.jpg,potato,healthy,PlantVillage,fac0e98b9d1d9431,potato__healthy__grp_00450,2
100565,finaldataset\potato_dataset\Potato___healthy\100565.jpg,potato,healthy,PlantVillage,b985f09883019fdf,potato__healthy__grp_00504,1
100566,finaldataset\potato_dataset\Potato___healthy\100566.jpg,potato,healthy,PlantVillage,eac2e1ab872596b4,potato__healthy__grp_00505,1
100567,finaldataset\potato_dataset\Potato___healthy\100567.jpg,potato,healthy,PlantVillage,ee36a09d85b0c733,potato__healthy__grp_00506,1
100568,finaldataset\potato_dataset\Potato___healthy\100568.jpg,potato,healthy,PlantVillage,eadae08a859d969c,potato__healthy__grp_00058,7
100569,finaldataset\potato_dataset\Potato___healthy\100569.jpg,potato,healthy,PlantVillage,aa0cf47c8680def5,potato__healthy__grp_00507,1
100570,finaldataset\potato_dataset\Potato___healthy\100570.jpg,potato,healthy,PlantVillage,ea95e1b885909f87,potato__healthy__grp_00508,6
100571,finaldataset\potato_dataset\Potato___healthy\100571.jpg,potato,healthy,PlantVillage,afcaf0a4e20ec0ed,potato__healthy__grp_00509,1
100572,finaldataset\potato_dataset\Potato___healthy\100572.jpg,potato,healthy,PlantVillage,bfd2b443d20b8b0d,potato__healthy__grp_00510,1
100573,finaldataset\potato_dataset\Potato___healthy\100573.jpg,potato,healthy,PlantVillage,fb91e0f4e7c0870a,potato__healthy__grp_00511,1
100574,finaldataset\potato_dataset\Potato___healthy\100574.jpg,potato,healthy,PlantVillage,aa8ee1d485c2d78e,potato__healthy__grp_00512,1
100575,finaldataset\potato_dataset\Potato___healthy\100575.jpg,potato,healthy,PlantVillage,bfe0e083c48587af,potato__healthy__grp_00513,1
100576,finaldataset\potato_dataset\Potato___healthy\100576.jpg,potato,healthy,PlantVillage,aec8e4a984c59f87,potato__healthy__grp_00133,3
100577,finaldataset\potato_dataset\Potato___healthy\100577.jpg,potato,healthy,PlantVillage,aa4bb1adc1b48f92,potato__healthy__grp_00514,2
100578,finaldataset\potato_dataset\Potato___healthy\100578.jpg,potato,healthy,PlantVillage,ee16e4e885c9d60b,potato__healthy__grp_00515,1
100579,finaldataset\potato_dataset\Potato___healthy\100579.jpg,potato,healthy,PlantVillage,be94d859c1f8c661,potato__healthy__grp_00516,1
100580,finaldataset\potato_dataset\Potato___healthy\100580.jpg,potato,healthy,PlantVillage,bab2b073d061cbe1,potato__healthy__grp_00517,1
100581,finaldataset\potato_dataset\Potato___healthy\100581.jpg,potato,healthy,PlantVillage,bf60b021d737c496,potato__healthy__grp_00518,1
100582,finaldataset\potato_dataset\Potato___healthy\100582.jpg,potato,healthy,PlantVillage,ead8a58a87c71ec1,potato__healthy__grp_00519,1
100583,finaldataset\potato_dataset\Potato___healthy\100583.jpg,potato,healthy,PlantVillage,aa4ae4af82b4d794,potato__healthy__grp_00520,2
100584,finaldataset\potato_dataset\Potato___healthy\100584.jpg,potato,healthy,PlantVillage,fbf1a117941e9078,potato__healthy__grp_00143,7
100586,finaldataset\potato_dataset\Potato___healthy\100586.jpg,potato,healthy,PlantVillage,faf0a18381ff82a3,potato__healthy__grp_00521,1
100587,finaldataset\potato_dataset\Potato___healthy\100587.jpg,potato,healthy,PlantVillage,aa6287a7ce1ce499,potato__healthy__grp_00522,1
100589,finaldataset\potato_dataset\Potato___healthy\100589.jpg,potato,healthy,PlantVillage,eabca8b495b095d2,potato__healthy__grp_00523,1
100590,finaldataset\potato_dataset\Potato___healthy\100590.jpg,potato,healthy,PlantVillage,fecae0ad83859594,potato__healthy__grp_00524,1
100592,finaldataset\potato_dataset\Potato___healthy\100592.jpg,potato,healthy,PlantVillage,ee86e0ffc5808655,potato__healthy__grp_00525,1
100593,finaldataset\potato_dataset\Potato___healthy\100593.jpg,potato,healthy,PlantVillage,ab27f4d68242c76a,potato__healthy__grp_00526,1
100594,finaldataset\potato_dataset\Potato___healthy\100594.jpg,potato,healthy,PlantVillage,ae8d945e824ad56b,potato__healthy__grp_00527,1
100595,finaldataset\potato_dataset\Potato___healthy\100595.jpg,potato,healthy,PlantVillage,af1bb518d0fdc218,potato__healthy__grp_00168,2
100597,finaldataset\potato_dataset\Potato___healthy\100597.jpg,potato,healthy,PlantVillage,bf27d27283c0cbc1,potato__healthy__grp_00528,1
100598,finaldataset\potato_dataset\Potato___healthy\100598.jpg,potato,healthy,PlantVillage,ea99e07085119fbb,potato__healthy__grp_00529,1
100599,finaldataset\potato_dataset\Potato___healthy\100599.jpg,potato,healthy,PlantVillage,bae1a047871e966e,potato__healthy__grp_00530,1
100600,finaldataset\potato_dataset\Potato___healthy\100600.jpg,potato,healthy,PlantVillage,eec0f50b903d9a33,potato__healthy__grp_00531,1
100601,finaldataset\potato_dataset\Potato___healthy\100601.jpg,potato,healthy,PlantVillage,ab9db45584eac661,potato__healthy__grp_00532,1
100602,finaldataset\potato_dataset\Potato___healthy\100602.jpg,potato,healthy,PlantVillage,bacab1a9c0958d9e,potato__healthy__grp_00096,6
100603,finaldataset\potato_dataset\Potato___healthy\100603.jpg,potato,healthy,PlantVillage,beebd08485a78a96,potato__healthy__grp_00533,1
100604,finaldataset\potato_dataset\Potato___healthy\100604.jpg,potato,healthy,PlantVillage,af4ab4a99235d516,potato__healthy__grp_00534,1
100605,finaldataset\potato_dataset\Potato___healthy\100605.jpg,potato,healthy,PlantVillage,ae4eb1ecd0e4c386,potato__healthy__grp_00074,3
100606,finaldataset\potato_dataset\Potato___healthy\100606.jpg,potato,healthy,PlantVillage,fe87c0cac3019ebc,potato__healthy__grp_00535,1
100607,finaldataset\potato_dataset\Potato___healthy\100607.jpg,potato,healthy,PlantVillage,bfccb005d00ec3cf,potato__healthy__grp_00536,1
100609,finaldataset\potato_dataset\Potato___healthy\100609.jpg,potato,healthy,PlantVillage,becfb0ccd4948a0e,potato__healthy__grp_00537,1
100610,finaldataset\potato_dataset\Potato___healthy\100610.jpg,potato,healthy,PlantVillage,ba68b07fd5258236,potato__healthy__grp_00538,1
100611,finaldataset\potato_dataset\Potato___healthy\100611.jpg,potato,healthy,PlantVillage,bac6b0c6d30eca1e,potato__healthy__grp_00539,1
100612,finaldataset\potato_dataset\Potato___healthy\100612.jpg,potato,healthy,PlantVillage,eadea5e885a886a5,potato__healthy__grp_00540,2
100613,finaldataset\potato_dataset\Potato___healthy\100613.jpg,potato,healthy,PlantVillage,ef38e02385c795c6,potato__healthy__grp_00541,1
100614,finaldataset\potato_dataset\Potato___healthy\100614.jpg,potato,healthy,PlantVillage,bfb4a5d0d41ad01b,potato__healthy__grp_00542,1
108766,finaldataset\potato_dataset\Potato___healthy\108766.jpg,potato,healthy,PlantVillage,c5b19db9692b6d20,potato__healthy__grp_00543,1
108767,finaldataset\potato_dataset\Potato___healthy\108767.jpg,potato,healthy,PlantVillage,9c06381bf5f8a369,potato__healthy__grp_00544,1
108768,finaldataset\potato_dataset\Potato___healthy\108768.jpg,potato,healthy,PlantVillage,dc4a6d95129b31a7,potato__healthy__grp_00545,1
108769,finaldataset\potato_dataset\Potato___healthy\108769.jpg,potato,healthy,PlantVillage,d54273c7a0c7ce1c,potato__healthy__grp_00546,1
108770,finaldataset\potato_dataset\Potato___healthy\108770.jpg,potato,healthy,PlantVillage,8a853cbf9a01fc6c,potato__healthy__grp_00547,1
108771,finaldataset\potato_dataset\Potato___healthy\108771.jpg,potato,healthy,PlantVillage,e6a7f410920bdb72,potato__healthy__grp_00548,1
108772,finaldataset\potato_dataset\Potato___healthy\108772.jpg,potato,healthy,PlantVillage,a88b87b9dc39a171,potato__healthy__grp_00549,2
108773,finaldataset\potato_dataset\Potato___healthy\108773.jpg,potato,healthy,PlantVillage,b4b515d5d1d8d8c8,potato__healthy__grp_00550,1
108774,finaldataset\potato_dataset\Potato___healthy\108774.jpg,potato,healthy,PlantVillage,fcef289150d1c273,potato__healthy__grp_00551,1
108775,finaldataset\potato_dataset\Potato___healthy\108775.jpg,potato,healthy,PlantVillage,e458bea0cd902ddb,potato__healthy__grp_00552,1
108776,finaldataset\potato_dataset\Potato___healthy\108776.jpg,potato,healthy,PlantVillage,c163e629b2455de5,potato__healthy__grp_00553,1
108777,finaldataset\potato_dataset\Potato___healthy\108777.jpg,potato,healthy,PlantVillage,c43a7482278b76dd,potato__healthy__grp_00554,1
108778,finaldataset\potato_dataset\Potato___healthy\108778.jpg,potato,healthy,PlantVillage,8d53f1aa14478fa9,potato__healthy__grp_00555,1
108779,finaldataset\potato_dataset\Potato___healthy\108779.jpg,potato,healthy,PlantVillage,da7166caf4d1a605,potato__healthy__grp_00556,1
108780,finaldataset\potato_dataset\Potato___healthy\108780.jpg,potato,healthy,PlantVillage,8877778c9b227760,potato__healthy__grp_00557,1
108781,finaldataset\potato_dataset\Potato___healthy\108781.jpg,potato,healthy,PlantVillage,ac2374b12ae946bd,potato__healthy__grp_00558,1
108782,finaldataset\potato_dataset\Potato___healthy\108782.jpg,potato,healthy,PlantVillage,cf4f6d8f043c4ac1,potato__healthy__grp_00559,1
108783,finaldataset\potato_dataset\Potato___healthy\108783.jpg,potato,healthy,PlantVillage,80e81b9cff17219e,potato__healthy__grp_00560,1
108784,finaldataset\potato_dataset\Potato___healthy\108784.jpg,potato,healthy,PlantVillage,d87cfa3c55363842,potato__healthy__grp_00561,1
108785,finaldataset\potato_dataset\Potato___healthy\108785.jpg,potato,healthy,PlantVillage,d61162b6e156dca3,potato__healthy__grp_00562,1
108786,finaldataset\potato_dataset\Potato___healthy\108786.jpg,potato,healthy,PlantVillage,ad8a56339691b959,potato__healthy__grp_00563,1
108787,finaldataset\potato_dataset\Potato___healthy\108787.jpg,potato,healthy,PlantVillage,ce3f38f1a9024eca,potato__healthy__grp_00564,1
108788,finaldataset\potato_dataset\Potato___healthy\108788.jpg,potato,healthy,PlantVillage,c7423c3bdee1d821,potato__healthy__grp_00565,1
108789,finaldataset\potato_dataset\Potato___healthy\108789.jpg,potato,healthy,PlantVillage,ea39bc863709f80d,potato__healthy__grp_00566,1
108790,finaldataset\potato_dataset\Potato___healthy\108790.jpg,potato,healthy,PlantVillage,ca070ffe78811997,potato__healthy__grp_00567,1
108791,finaldataset\potato_dataset\Potato___healthy\108791.jpg,potato,healthy,PlantVillage,b5a7bc5864943659,potato__healthy__grp_00568,1
108792,finaldataset\potato_dataset\Potato___healthy\108792.jpg,potato,healthy,PlantVillage,870b6b7017d65e8a,potato__healthy__grp_00569,1
108793,finaldataset\potato_dataset\Potato___healthy\108793.jpg,potato,healthy,PlantVillage,8f8ba82390cb6d3e,potato__healthy__grp_00570,1
108794,finaldataset\potato_dataset\Potato___healthy\108794.jpg,potato,healthy,PlantVillage,c0d43a9b31dbe4e8,potato__healthy__grp_00571,1
108795,finaldataset\potato_dataset\Potato___healthy\108795.jpg,potato,healthy,PlantVillage,d184f07c42e9b6b9,potato__healthy__grp_00572,1
108796,finaldataset\potato_dataset\Potato___healthy\108796.jpg,potato,healthy,PlantVillage,888a2d67b5d6265e,potato__healthy__grp_00573,1
108797,finaldataset\potato_dataset\Potato___healthy\108797.jpg,potato,healthy,PlantVillage,d6c05a96ad0b36cd,potato__healthy__grp_00574,1
108798,finaldataset\potato_dataset\Potato___healthy\108798.jpg,potato,healthy,PlantVillage,aa15fcd0f00a1cfe,potato__healthy__grp_00575,1
108799,finaldataset\potato_dataset\Potato___healthy\108799.jpg,potato,healthy,PlantVillage,9a4cba0d5f799132,potato__healthy__grp_00576,1
108800,finaldataset\potato_dataset\Potato___healthy\108800.jpg,potato,healthy,PlantVillage,e7e63e95a8b53090,potato__healthy__grp_00577,1
108801,finaldataset\potato_dataset\Potato___healthy\108801.jpg,potato,healthy,PlantVillage,aa80bcd5f454075f,potato__healthy__grp_00578,1
108802,finaldataset\potato_dataset\Potato___healthy\108802.jpg,potato,healthy,PlantVillage,c665674e5c585a59,potato__healthy__grp_00579,1
108803,finaldataset\potato_dataset\Potato___healthy\108803.jpg,potato,healthy,PlantVillage,d62dd2248a5655d7,potato__healthy__grp_00580,1
108804,finaldataset\potato_dataset\Potato___healthy\108804.jpg,potato,healthy,PlantVillage,e83667da35a9864c,potato__healthy__grp_00581,1
108805,finaldataset\potato_dataset\Potato___healthy\108805.jpg,potato,healthy,PlantVillage,ac749dd2987a5c64,potato__healthy__grp_00582,1
108806,finaldataset\potato_dataset\Potato___healthy\108806.jpg,potato,healthy,PlantVillage,d8584d63bd999ca1,potato__healthy__grp_00583,1
108807,finaldataset\potato_dataset\Potato___healthy\108807.jpg,potato,healthy,PlantVillage,f5ca469d4a9559d0,potato__healthy__grp_00584,1
108808,finaldataset\potato_dataset\Potato___healthy\108808.jpg,potato,healthy,PlantVillage,cc8a4f34fa2a28cf,potato__healthy__grp_00585,1
108809,finaldataset\potato_dataset\Potato___healthy\108809.jpg,potato,healthy,PlantVillage,ff7f10808179bb81,potato__healthy__grp_00586,1
108810,finaldataset\potato_dataset\Potato___healthy\108810.jpg,potato,healthy,PlantVillage,db6838b3a8cbe452,potato__healthy__grp_00587,1
108811,finaldataset\potato_dataset\Potato___healthy\108811.jpg,potato,healthy,PlantVillage,a89792935a436f66,potato__healthy__grp_00588,1
108812,finaldataset\potato_dataset\Potato___healthy\108812.jpg,potato,healthy,PlantVillage,dd12691d55c1b8ab,potato__healthy__grp_00589,1
108813,finaldataset\potato_dataset\Potato___healthy\108813.jpg,potato,healthy,PlantVillage,c02daf6ef4526e12,potato__healthy__grp_00590,1
108814,finaldataset\potato_dataset\Potato___healthy\108814.jpg,potato,healthy,PlantVillage,d6f435ac71748934,potato__healthy__grp_00591,1
108815,finaldataset\potato_dataset\Potato___healthy\108815.jpg,potato,healthy,PlantVillage,c82e5e4c1cc9c3eb,potato__healthy__grp_00592,1
108816,finaldataset\potato_dataset\Potato___healthy\108816.jpg,potato,healthy,PlantVillage,c03f564a6aacadb4,potato__healthy__grp_00593,1
108817,finaldataset\potato_dataset\Potato___healthy\108817.jpg,potato,healthy,PlantVillage,e88a8789de3da961,potato__healthy__grp_00549,2
108818,finaldataset\potato_dataset\Potato___healthy\108818.jpg,potato,healthy,PlantVillage,a722df821beb9321,potato__healthy__grp_00594,1
108819,finaldataset\potato_dataset\Potato___healthy\108819.jpg,potato,healthy,PlantVillage,d178aa70bf43f182,potato__healthy__grp_00595,1
108820,finaldataset\potato_dataset\Potato___healthy\108820.jpg,potato,healthy,PlantVillage,827e49640d067e7f,potato__healthy__grp_00596,1
108821,finaldataset\potato_dataset\Potato___healthy\108821.jpg,potato,healthy,PlantVillage,9a304ab993d55dc9,potato__healthy__grp_00597,1
108822,finaldataset\potato_dataset\Potato___healthy\108822.jpg,potato,healthy,PlantVillage,c2315619754eece9,potato__healthy__grp_00598,1
108823,finaldataset\potato_dataset\Potato___healthy\108823.jpg,potato,healthy,PlantVillage,c6f039c1e09507fe,potato__healthy__grp_00599,1
108824,finaldataset\potato_dataset\Potato___healthy\108824.jpg,potato,healthy,PlantVillage,c058386013ebfbcf,potato__healthy__grp_00600,1
108825,finaldataset\potato_dataset\Potato___healthy\108825.jpg,potato,healthy,PlantVillage,87257087d11f6f4a,potato__healthy__grp_00601,1
108826,finaldataset\potato_dataset\Potato___healthy\108826.jpg,potato,healthy,PlantVillage,cb197e713593832a,potato__healthy__grp_00602,1
108827,finaldataset\potato_dataset\Potato___healthy\108827.jpg,potato,healthy,PlantVillage,d8783132bb25a2ee,potato__healthy__grp_00603,1
108828,finaldataset\potato_dataset\Potato___healthy\108828.jpg,potato,healthy,PlantVillage,ec959116120f3f3d,potato__healthy__grp_00604,2
108829,finaldataset\potato_dataset\Potato___healthy\108829.jpg,potato,healthy,PlantVillage,a1cfe74edc1c11a4,potato__healthy__grp_00605,1
108830,finaldataset\potato_dataset\Potato___healthy\108830.jpg,potato,healthy,PlantVillage,dbcb701db5388730,potato__healthy__grp_00606,1
108831,finaldataset\potato_dataset\Potato___healthy\108831.jpg,potato,healthy,PlantVillage,ea06a0ab1597a5d7,potato__healthy__grp_00607,1
108832,finaldataset\potato_dataset\Potato___healthy\108832.jpg,potato,healthy,PlantVillage,cfc422edccc00b5f,potato__healthy__grp_00608,1
108833,finaldataset\potato_dataset\Potato___healthy\108833.jpg,potato,healthy,PlantVillage,d19563119df7085e,potato__healthy__grp_00609,1
108834,finaldataset\potato_dataset\Potato___healthy\108834.jpg,potato,healthy,PlantVillage,813463c2f19fd6a5,potato__healthy__grp_00610,1
108835,finaldataset\potato_dataset\Potato___healthy\108835.jpg,potato,healthy,PlantVillage,c2d5b07e14aada2d,potato__healthy__grp_00611,1
108836,finaldataset\potato_dataset\Potato___healthy\108836.jpg,potato,healthy,PlantVillage,f333a70f168d1a26,potato__healthy__grp_00612,1
108837,finaldataset\potato_dataset\Potato___healthy\108837.jpg,potato,healthy,PlantVillage,de52d49692968bb4,potato__healthy__grp_00613,1
108838,finaldataset\potato_dataset\Potato___healthy\108838.jpg,potato,healthy,PlantVillage,c3c8653c16c2fbb4,potato__healthy__grp_00614,1
108839,finaldataset\potato_dataset\Potato___healthy\108839.jpg,potato,healthy,PlantVillage,e27867079e391867,potato__healthy__grp_00615,1
108840,finaldataset\potato_dataset\Potato___healthy\108840.jpg,potato,healthy,PlantVillage,9e1d739acf342e08,potato__healthy__grp_00616,1
108841,finaldataset\potato_dataset\Potato___healthy\108841.jpg,potato,healthy,PlantVillage,eaf08ad538706b27,potato__healthy__grp_00617,1
108842,finaldataset\potato_dataset\Potato___healthy\108842.jpg,potato,healthy,PlantVillage,d7f236fb68ec2080,potato__healthy__grp_00618,1
108843,finaldataset\potato_dataset\Potato___healthy\108843.jpg,potato,healthy,PlantVillage,ea05a81e871ab5fc,potato__healthy__grp_00619,1
108844,finaldataset\potato_dataset\Potato___healthy\108844.jpg,potato,healthy,PlantVillage,ce746c8787cac24d,potato__healthy__grp_00620,1
108845,finaldataset\potato_dataset\Potato___healthy\108845.jpg,potato,healthy,PlantVillage,db21a5bf31233f20,potato__healthy__grp_00621,1
108846,finaldataset\potato_dataset\Potato___healthy\108846.jpg,potato,healthy,PlantVillage,d75495e400e5ff41,potato__healthy__grp_00622,1
108847,finaldataset\potato_dataset\Potato___healthy\108847.jpg,potato,healthy,PlantVillage,f1da902426b53aeb,potato__healthy__grp_00623,1
108848,finaldataset\potato_dataset\Potato___healthy\108848.jpg,potato,healthy,PlantVillage,f918a5a58e878d35,potato__healthy__grp_00624,1
108849,finaldataset\potato_dataset\Potato___healthy\108849.jpg,potato,healthy,PlantVillage,e262c79c8438cb7d,potato__healthy__grp_00625,1
108850,finaldataset\potato_dataset\Potato___healthy\108850.jpg,potato,healthy,PlantVillage,d20d631ceeb91c71,potato__healthy__grp_00626,1
108851,finaldataset\potato_dataset\Potato___healthy\108851.jpg,potato,healthy,PlantVillage,f10fe122c2605f77,potato__healthy__grp_00627,1
108852,finaldataset\potato_dataset\Potato___healthy\108852.jpg,potato,healthy,PlantVillage,cc352367c5d09f89,potato__healthy__grp_00628,1
108853,finaldataset\potato_dataset\Potato___healthy\108853.jpg,potato,healthy,PlantVillage,d0626ae4ce5ed171,potato__healthy__grp_00629,1
108854,finaldataset\potato_dataset\Potato___healthy\108854.jpg,potato,healthy,PlantVillage,dd34f287d6bd08c0,potato__healthy__grp_00630,1
108855,finaldataset\potato_dataset\Potato___healthy\108855.jpg,potato,healthy,PlantVillage,d0606532f5eb3c1d,potato__healthy__grp_00631,1
108856,finaldataset\potato_dataset\Potato___healthy\108856.jpg,potato,healthy,PlantVillage,d79eaab1b980a193,potato__healthy__grp_00632,1
108857,finaldataset\potato_dataset\Potato___healthy\108857.jpg,potato,healthy,PlantVillage,d8173ec99b604f38,potato__healthy__grp_00633,1
108858,finaldataset\potato_dataset\Potato___healthy\108858.jpg,potato,healthy,PlantVillage,ca5d70a5b19a17a3,potato__healthy__grp_00634,1
108859,finaldataset\potato_dataset\Potato___healthy\108859.jpg,potato,healthy,PlantVillage,c8cd315a9f41743e,potato__healthy__grp_00635,1
108860,finaldataset\potato_dataset\Potato___healthy\108860.jpg,potato,healthy,PlantVillage,871f9e0f6984ecd0,potato__healthy__grp_00636,1
108861,finaldataset\potato_dataset\Potato___healthy\108861.jpg,potato,healthy,PlantVillage,ccb59116160b3e3f,potato__healthy__grp_00604,2
108863,finaldataset\potato_dataset\Potato___healthy\108863.jpg,potato,healthy,PlantVillage,e337628edb4286ac,potato__healthy__grp_00637,1
108864,finaldataset\potato_dataset\Potato___healthy\108864.jpg,potato,healthy,PlantVillage,ca06a17db7be3114,potato__healthy__grp_00638,1
108865,finaldataset\potato_dataset\Potato___healthy\108865.jpg,potato,healthy,PlantVillage,cfcfcc0c946c7071,potato__healthy__grp_00639,1
108866,finaldataset\potato_dataset\Potato___healthy\108866.jpg,potato,healthy,PlantVillage,8eac10973b7541db,potato__healthy__grp_00640,1
108867,finaldataset\potato_dataset\Potato___healthy\108867.jpg,potato,healthy,PlantVillage,cb974e9e3c688c34,potato__healthy__grp_00641,1
108868,finaldataset\potato_dataset\Potato___healthy\108868.jpg,potato,healthy,PlantVillage,8c723eb7a6d6c0c8,potato__healthy__grp_00642,1
108869,finaldataset\potato_dataset\Potato___healthy\108869.jpg,potato,healthy,PlantVillage,969a931b2fd89c8c,potato__healthy__grp_00643,1
108870,finaldataset\potato_dataset\Potato___healthy\108870.jpg,potato,healthy,PlantVillage,ff56d43c86218d85,potato__healthy__grp_00644,1
108871,finaldataset\potato_dataset\Potato___healthy\108871.jpg,potato,healthy,PlantVillage,ffa0ea809e874c5c,potato__healthy__grp_00645,1
108872,finaldataset\potato_dataset\Potato___healthy\108872.jpg,potato,healthy,PlantVillage,cb011df594dc4ecc,potato__healthy__grp_00646,1
108873,finaldataset\potato_dataset\Potato___healthy\108873.jpg,potato,healthy,PlantVillage,c8d068586d37b4f9,potato__healthy__grp_00647,1
108874,finaldataset\potato_dataset\Potato___healthy\108874.jpg,potato,healthy,PlantVillage,f92169c3cfc78c18,potato__healthy__grp_00648,1
108875,finaldataset\potato_dataset\Potato___healthy\108875.jpg,potato,healthy,PlantVillage,d2ed6b9ab00b1758,potato__healthy__grp_00649,1
108876,finaldataset\potato_dataset\Potato___healthy\108876.jpg,potato,healthy,PlantVillage,d9c32ee08699da99,potato__healthy__grp_00650,1
108877,finaldataset\potato_dataset\Potato___healthy\108877.jpg,potato,healthy,PlantVillage,ff3280768843fc87,potato__healthy__grp_00651,1
108878,finaldataset\potato_dataset\Potato___healthy\108878.jpg,potato,healthy,PlantVillage,cfe2b3467b622087,potato__healthy__grp_00652,1
108879,finaldataset\potato_dataset\Potato___healthy\108879.jpg,potato,healthy,PlantVillage,ed52fcb4c19649a1,potato__healthy__grp_00653,1
108880,finaldataset\potato_dataset\Potato___healthy\108880.jpg,potato,healthy,PlantVillage,d5bc688a6529727c,potato__healthy__grp_00654,1
108881,finaldataset\potato_dataset\Potato___healthy\108881.jpg,potato,healthy,PlantVillage,c489a6d9ae503f96,potato__healthy__grp_00655,1
108882,finaldataset\potato_dataset\Potato___healthy\108882.jpg,potato,healthy,PlantVillage,fa4aca5e57684274,potato__healthy__grp_00656,1
108883,finaldataset\potato_dataset\Potato___healthy\108883.jpg,potato,healthy,PlantVillage,c6be67d22c49358a,potato__healthy__grp_00657,1
108884,finaldataset\potato_dataset\Potato___healthy\108884.jpg,potato,healthy,PlantVillage,d28a2ef51e82955d,potato__healthy__grp_00658,1
108885,finaldataset\potato_dataset\Potato___healthy\108885.jpg,potato,healthy,PlantVillage,c2986789e3cf7360,potato__healthy__grp_00659,1
108886,finaldataset\potato_dataset\Potato___healthy\108886.jpg,potato,healthy,PlantVillage,fc1fdaa125469cb0,potato__healthy__grp_00660,1
108887,finaldataset\potato_dataset\Potato___healthy\108887.jpg,potato,healthy,PlantVillage,f75a4949b4d2b252,potato__healthy__grp_00661,1
